skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
GIT_FUNDAMENTALS,Git Fundamentals,GF_C08_RISK,What is at risk,GF_F10_UNCOMMITTED_WORK_IS_UNPROTECTED,Work that has never been committed is not in the history and cannot be recovered from it.,GF_FAM11_UNCOMMITTED_RISK,Deciding what survives a mishap,"Given a described accident, say which work can still be recovered.",D3,D4,ANALYZE,mcq_single,Uncommitted work assumed recoverable because the project is under version control; committed work assumed lost because the folder was damaged; staged-but-uncommitted work treated as safe.,GF_RG_RECOVERY,The single most valuable family for preventing real loss.,0,0,1,1,0,2
GIT_FUNDAMENTALS,Git Fundamentals,GF_C02_COMMANDS,The everyday commands,GF_F03_COMMANDS_MOVE_BETWEEN_STATES,"Each everyday command moves work between the working folder, the staged set and the recorded history.",GF_FAM12_COMMAND_SELECTION,Choosing the command for a stated goal,"Given a goal, choose the command that achieves it without doing more than asked.",D3,D4,APPLY,mcq_single,A command that achieves the goal and discards other work; one that only appears to (staging where committing was needed); one that acts on the remote where the goal was local.,GF_RG_COMMANDS,"Same fact as GF_FAM03, choosing rather than recognising.",0,0,1,1,0,2
GIT_FUNDAMENTALS,Git Fundamentals,GF_C09_DIAGNOSIS,Why is my change not there,GF_F11_MISSING_CHANGE_HAS_A_STAGE,"A change that is not where it is expected has stopped at a specific point: unsaved, unstaged, uncommitted or unsent.",GF_FAM13_MISSING_CHANGE_DIAGNOSIS,Locating where a change stopped,"Given a symptom — a teammate cannot see the change, the history does not show it — identify which step was not done.",D3,D5,ANALYZE,mcq_single,Steps that were done; a remote problem blamed for a local omission; the file blamed rather than the workflow. The symptom must implicate exactly one missing step.,GF_RG_RECOVERY,The most useful diagnostic family in the skill; D5 uses a symptom with two plausible causes distinguished by one detail.,0,0,1,1,3,5
GIT_FUNDAMENTALS,Git Fundamentals,GF_C08_RISK,What is at risk,GF_F12_RECOVERY_DEPENDS_ON_RECORDING,"What can be recovered is exactly what was recorded, so the recovery options depend on what was committed and when.",GF_FAM14_RECOVERY_REASONING,Reasoning about recovery options,"Given a history and a mistake, decide what can be restored and from where.",D4,D5,EVALUATE,mcq_single,Recovery of work never committed; a recovery that discards later legitimate commits; a recovery from the remote where the remote never received it. Every option must be a real operation.,GF_RG_RECOVERY,,0,0,0,1,4,5
GIT_FUNDAMENTALS,Git Fundamentals,GF_C10_WORKFLOW,Working with others,GF_F13_WORKFLOW_ORDER_PREVENTS_LOSS,"The order in which people record, fetch and send determines whether work is lost or preserved.",GF_FAM15_WORKFLOW_TRANSFER,Choosing a safe order of operations,"Given two people working on the same project, choose the order of operations that loses nothing.",D4,D5,EVALUATE,mcq_single,An order that overwrites the other person; one that works only if nobody else changed anything; one that avoids loss but discards the local work. All options must be sequences a beginner would plausibly try.,GF_RG_WORKFLOW,,0,0,0,1,3,4
GIT_BRANCHING,Git Branching,GB_C01_PURPOSE,Why branch,GB_F01_BRANCH_ISOLATES_WORK,A branch lets work proceed without affecting another line of development.,GB_FAM01_BRANCH_PURPOSE,Recognising what a branch is for,Identify what branching makes possible that working in one line does not.,D1,D2,REMEMBER,mcq_single,A branch described as a copy of the folder; as a backup; as a way to give each person their own project. The copy belief blocks understanding of merging.,GB_RG_PURPOSE,,4,1,0,0,0,5
GIT_BRANCHING,Git Branching,GB_C01_PURPOSE,Why branch,GB_F02_BRANCH_IS_A_POINTER_INTO_HISTORY,"A branch is a named position in the history, not a separate copy of the files.",GB_FAM02_BRANCH_NATURE,Recognising what a branch actually is,Say what exists when a branch is created and what does not.,D1,D2,REMEMBER,mcq_single,Creating a branch assumed to duplicate every file; assumed to change the current files; assumed to require a remote. The duplication belief explains why students fear branching.,GB_RG_PURPOSE,,3,1,0,0,0,4
GIT_BRANCHING,Git Branching,GB_C02_MERGING,Bringing work together,GB_F03_MERGE_COMBINES_HISTORIES,"Merging brings the commits of one branch into another, combining both sets of changes.",GB_FAM03_MERGE_PURPOSE,Recognising what merging achieves,Identify what a merge produces and which branch it changes.,D1,D2,REMEMBER,mcq_single,A merge assumed to change both branches; assumed to delete the source branch; assumed to keep only the newer file of each pair.,GB_RG_MERGE,,3,1,0,0,0,4
GIT_BRANCHING,Git Branching,GB_C03_CURRENT_BRANCH,Which branch you are on,GB_F04_COMMITS_LAND_ON_CURRENT_BRANCH,A new commit is added to whichever branch is currently checked out.,GB_FAM04_COMMIT_PLACEMENT,Which branch a commit lands on,"Given a sequence of switches and commits, say which branch holds which commit.",D2,D3,APPLY,mcq_single,Commits assumed to land on the main line regardless; assumed to appear on every branch; assumed to follow the branch they were begun on rather than the current one.,GB_RG_CURRENT,Show the switch/commit sequence in the stem.,0,1,1,0,0,2
GIT_BRANCHING,Git Branching,GB_C03_CURRENT_BRANCH,Which branch you are on,GB_F05_SWITCHING_CHANGES_THE_FILES,Switching branches changes the files in the working folder to match that branch.,GB_FAM05_SWITCH_EFFECT,What switching changes on disk,Say what the working folder contains after switching branches.,D2,D3,UNDERSTAND,mcq_single,"The files assumed unchanged by a switch; assumed to merge from both branches; work from one branch assumed to disappear permanently. Distinguish ""not visible now"" from ""lost"".",GB_RG_CURRENT,,0,1,1,0,0,2
GIT_BRANCHING,Git Branching,GB_C04_ISOLATION,Independence between branches,GB_F06_BRANCHES_DO_NOT_AFFECT_EACH_OTHER,A commit on one branch does not change any other branch until the two are merged.,GB_FAM06_BRANCH_ISOLATION,Reasoning about what a branch does not see,Say what one branch contains after work has been done on another.,D2,D4,ANALYZE,mcq_single,Changes assumed to propagate automatically; the newer branch assumed to be authoritative; a file assumed shared because it has the same name.,GB_RG_ISOLATION,,0,1,1,1,0,3
GIT_BRANCHING,Git Branching,GB_C02_MERGING,Bringing work together,GB_F07_MERGE_RESULT_CONTAINS_BOTH,After a successful merge the target branch contains both sets of changes.,GB_FAM07_MERGE_RESULT,What each branch holds after a merge,"Given two branches and a merge, say what each contains afterwards.",D2,D4,APPLY,mcq_single,Only the newer changes surviving; both branches assumed updated; the source branch assumed emptied. Two branches that changed different files is the clearest stem.,GB_RG_MERGE,,0,1,1,1,0,3
GIT_BRANCHING,Git Branching,GB_C05_DIVERGENCE,Diverging lines,GB_F08_BRANCHES_DIVERGE_FROM_A_POINT,"Two branches share their history up to the point they diverged, and differ only after it.",GB_FAM08_DIVERGENCE_READING,Reading where two branches diverged,"Given a history diagram in the stem, say which commits are shared and which are unique.",D2,D4,ANALYZE,mcq_single,All commits assumed shared; none assumed shared; the divergence point placed one commit out. The diagram must be readable and must decide the answer.,GB_RG_ISOLATION,Show the history as ASCII in the stem.,0,1,1,1,0,3
GIT_BRANCHING,Git Branching,GB_C06_CONFLICTS,Conflicts,GB_F09_CONFLICT_NEEDS_SAME_LINES,"A conflict arises when both branches changed the same part of the same file, not merely the same file.",GB_FAM09_CONFLICT_CAUSE,Predicting whether a merge conflicts,"Given what each branch changed, say whether merging conflicts and why.",D2,D4,ANALYZE,mcq_single,Any change to one file assumed to conflict — the belief that makes students avoid branching; different files assumed to conflict; identical changes assumed to conflict.,GB_RG_CONFLICT,"Include a same-file, different-region case, which must NOT conflict.",0,1,1,1,0,3
GIT_BRANCHING,Git Branching,GB_C06_CONFLICTS,Conflicts,GB_F10_CONFLICT_IS_RESOLVED_BY_CHOOSING,Resolving a conflict means deciding what the combined file should say; the tool cannot decide for you.,GB_FAM10_CONFLICT_RESOLUTION,Reasoning about a resolved file,"Given a conflicted file shown in the stem, choose the correct resolved content.",D2,D4,APPLY,mcq_single,A resolution leaving the conflict markers in place — the commonest real error; one keeping only one side when both changes were needed; one that is valid but discards a change silently.,GB_RG_CONFLICT,Show the markers verbatim.,0,1,1,1,0,3
GIT_BRANCHING,Git Branching,GB_C07_HISTORY_SHAPE,The shape of the history,GB_F11_MERGE_JOINS_TWO_LINES,"A merge creates a point where two lines of history join, and the shape records what happened.",GB_FAM11_HISTORY_SHAPE,Reading the shape of a merged history,"Given a history shape, say how many branches contributed and where they joined.",D3,D4,ANALYZE,mcq_single,A linear reading of a merged history; the merge point read as the divergence point; a branch counted twice. Conceptual only — no rebase at Foundation.,GB_RG_ISOLATION,,0,0,1,1,0,2
GIT_BRANCHING,Git Branching,GB_C08_DIAGNOSIS,Diagnosing branch mistakes,GB_F12_WRONG_BRANCH_SYMPTOMS,"Work committed to the wrong branch is present but not where it is expected, and is still recoverable.",GB_FAM12_WRONG_BRANCH_DIAGNOSIS,Diagnosing work on the wrong branch,"Given the symptom that a change is missing from one branch and present in another, identify what happened.",D3,D4,ANALYZE,mcq_single,"The work assumed lost; a remote problem blamed; the file assumed deleted. Distinguishing ""on another branch"" from ""gone"" is the measurement.",GB_RG_DIAGNOSIS,,0,0,1,1,0,2
GIT_BRANCHING,Git Branching,GB_C08_DIAGNOSIS,Diagnosing branch mistakes,GB_F13_MISSING_MERGE_SYMPTOMS,"A change that exists on a branch and not in the shared line has not been merged, whatever else was done.",GB_FAM13_UNMERGED_DIAGNOSIS,Diagnosing an unmerged change,"Given several branches and a missing feature, identify which merge was never performed.",D3,D5,ANALYZE,mcq_single,A merge that was performed; sending blamed for a merge omission; the feature assumed broken rather than absent. D5 uses three branches where two merges happened and one did not.,GB_RG_DIAGNOSIS,,0,0,1,1,3,5
GIT_BRANCHING,Git Branching,GB_C02_MERGING,Bringing work together,GB_F14_MERGE_ORDER_AFFECTS_WORK,The order in which branches are merged changes how much conflict resolution is needed and what the history shows.,GB_FAM14_MERGE_ORDER_TRANSFER,Choosing an order to merge several branches,"Given three branches with overlapping changes, choose the merge order that resolves each conflict once.",D4,D5,EVALUATE,mcq_single,An order requiring the same conflict to be resolved twice; one that loses a change; one that appears simplest but merges into the wrong target. All orders must be possible.,GB_RG_MERGE,,0,0,0,1,4,5
GIT_BRANCHING,Git Branching,GB_C09_STRATEGY,When to branch,GB_F15_BRANCH_GRANULARITY,"How much work belongs on one branch is a judgement: too much makes merging hard, too little makes the history noise.",GB_FAM15_BRANCH_STRATEGY,Judging what belongs on one branch,"Given a described piece of work, choose the branching approach and justify it.",D4,D5,EVALUATE,mcq_single,"One branch for everything; a branch per file; a branch per person regardless of the work. Each is a real habit with a real cost, and the cost must be what decides.",GB_RG_WORKFLOW,"Judgement, not house style. The stem must state what matters for this project.",0,0,0,1,3,4
HTML,HTML,HT_C01_ELEMENTS,Elements,HT_F01_ELEMENT_HAS_A_MEANING,"Each element states what a piece of content IS, not how it looks.",HT_FAM01_ELEMENT_PURPOSE,Matching content to the element that describes it,"Given a piece of content, choose the element whose meaning fits it.",D1,D2,REMEMBER,mcq_single,"An element chosen for its default appearance rather than its meaning — a heading used to make text big, a list used for indentation, a quote used to indent. That confusion is the whole reason semantics is taught.",HT_RG_ELEMENTS,,4,1,0,0,0,5
HTML,HTML,HT_C01_ELEMENTS,Elements,HT_F02_TAGS_OPEN_AND_CLOSE,"An element is written as an opening tag, content, and a closing tag, and some elements have no content.",HT_FAM02_TAG_STRUCTURE,Recognising well-formed element syntax,Identify which of several fragments is written correctly.,D1,D2,REMEMBER,mcq_single,A missing closing tag; a closing tag for an element that takes none; tags closed in the wrong order. All must look plausible at a glance.,HT_RG_SYNTAX,Foundation-critical rather than trivia: malformed markup is where beginners lose an afternoon.,3,1,0,0,0,4
HTML,HTML,HT_C02_ATTRIBUTES,Attributes,HT_F03_ATTRIBUTES_CONFIGURE_ELEMENTS,"An attribute supplies information about an element, written inside its opening tag.",HT_FAM03_ATTRIBUTE_RECOGNITION,Recognising an attribute and its role,"Given a tag, identify its attributes and what each supplies.",D1,D2,REMEMBER,mcq_single,The element name read as an attribute; content read as an attribute value; an attribute placed in the closing tag.,HT_RG_SYNTAX,,3,1,0,0,0,4
HTML,HTML,HT_C03_NESTING,Nesting,HT_F04_NESTING_MUST_BE_CONSISTENT,Elements nest inside one another and must be closed in the reverse order they were opened.,HT_FAM04_NESTING_VALIDITY,Judging whether nesting is valid,Identify the fragment whose elements nest correctly.,D2,D3,UNDERSTAND,mcq_single,Overlapping tags closed in the wrong order; a block element inside an inline one; an element nested where it is not permitted. Overlap is the one that renders unpredictably.,HT_RG_STRUCTURE,,0,1,1,0,0,2
HTML,HTML,HT_C01_ELEMENTS,Elements,HT_F01_ELEMENT_HAS_A_MEANING,"Each element states what a piece of content IS, not how it looks.",HT_FAM05_SEMANTIC_CHOICE,Choosing between two elements that look the same,"Given two elements with similar default rendering, choose the one whose meaning is right.",D2,D3,UNDERSTAND,mcq_single,The visually identical but semantically wrong element; a generic container where a specific element exists; an element chosen because it is shorter to type.,HT_RG_ELEMENTS,"Same fact as HT_FAM01, discriminating rather than recalling.",0,1,1,0,0,2
HTML,HTML,HT_C04_RENDERING,What the browser shows,HT_F05_MARKUP_DETERMINES_STRUCTURE,"The markup determines the structure the browser displays, including whitespace it collapses.",HT_FAM06_RENDERED_OUTPUT,Predicting what markup displays,"Given a fragment, say what appears on the page.",D2,D4,APPLY,mcq_single,Line breaks in the source assumed to appear on the page; repeated spaces assumed preserved; a tag assumed to be displayed as text. Whitespace collapsing is the productive case.,HT_RG_RENDERING,Show markup with deliberate whitespace in the stem.,0,1,1,1,0,3
HTML,HTML,HT_C05_GROUPED_CONTENT,Lists and tables,HT_F06_STRUCTURED_CONTENT_HAS_REQUIRED_PARTS,"Lists and tables have required inner elements, and content outside them is not part of the structure.",HT_FAM07_STRUCTURED_CONTENT,Building or reading a list or table structure,"Given a list or table fragment, say how many items or cells it produces.",D2,D4,APPLY,mcq_single,Text placed directly inside a list counted as an item; a row counted as a cell; a header row omitted from the count. Row and cell counting is the sharpest form.,HT_RG_STRUCTURE,,0,1,1,1,0,3
HTML,HTML,HT_C06_LINKS,Links and paths,HT_F07_PATHS_RESOLVE_RELATIVE_TO_THE_PAGE,A relative path is resolved from the location of the page containing it.,HT_FAM08_LINK_PATH_BEHAVIOUR,Working out where a link leads,"Given a folder layout and a link, say which file it reaches.",D2,D4,APPLY,mcq_single,A relative path resolved from the site root; a parent step miscounted; a leading slash treated as relative. Show the folder tree in the stem so the answer is derivable.,HT_RG_LINKS,"Overlaps OS_FAM07 on paths. Different skill, so a separate reassessment group by rule; noted because the reasoning is the same.",0,1,1,1,0,3
HTML,HTML,HT_C07_FORMS,Forms,HT_F08_FORM_CONTROLS_CARRY_NAMES,"A form control needs a name for its value to be submitted, and its type decides how it behaves.",HT_FAM09_FORM_BEHAVIOUR,Predicting what a form submits,"Given a form fragment, say which values are submitted.",D2,D4,ANALYZE,mcq_single,A control with no name assumed to submit; a disabled control assumed to submit; an unchecked box assumed to submit a false value. The unnamed control is the classic silent failure.,HT_RG_FORMS,,0,1,1,1,0,3
HTML,HTML,HT_C08_IMAGES,Images and alternatives,HT_F09_ALT_TEXT_HAS_A_JOB,"Alternative text describes an image for anyone who cannot see it, and an empty value means the image is decorative.",HT_FAM10_ALT_TEXT_BEHAVIOUR,Choosing alternative text for an image,"Given an image and its role on the page, choose the appropriate alternative text.",D2,D4,APPLY,mcq_single,"The filename as the text; a description of appearance rather than meaning; text supplied for a purely decorative image. The decorative case, where empty is correct, is the D4 measurement.",HT_RG_ACCESSIBILITY,,0,1,1,1,0,3
HTML,HTML,HT_C09_DOCUMENT_TREE,The document as a tree,HT_F10_MARKUP_IS_A_TREE,"Nested markup forms a tree, in which elements have parents, children and siblings.",HT_FAM11_TREE_READING,"Reading parent, child and sibling relationships","Given a fragment, identify an element's parent, children or siblings.",D3,D4,ANALYZE,mcq_single,A grandparent named as the parent; a nephew named as a sibling; text content omitted from the children. Indentation in the stem must be exact.,HT_RG_STRUCTURE,The bridge into CSS selectors and the DOM; worth measuring here rather than assuming it.,0,0,1,1,0,2
HTML,HTML,HT_C10_DIAGNOSIS,Diagnosing markup faults,HT_F11_MARKUP_FAULTS_HAVE_SYMPTOMS,A markup mistake produces a characteristic symptom on the page rather than an error message.,HT_FAM12_MARKUP_ERROR_DIAGNOSIS,Locating the markup fault from the symptom,"Given a page that renders wrongly, identify the line at fault.",D3,D4,ANALYZE,mcq_single,Lines that are correct; a fault that would give a different symptom; a styling cause where the fault is structural. The symptom must implicate one line.,HT_RG_DIAGNOSIS,,0,0,1,1,0,2
HTML,HTML,HT_C08_IMAGES,Images and alternatives,HT_F12_STRUCTURE_SERVES_ACCESS,Correct structure and labelling are what make a page usable by assistive technology.,HT_FAM13_ACCESSIBILITY_REASONING,Judging whether markup is usable without sight,"Given a fragment, identify what a screen reader user would be unable to do and why.",D3,D5,EVALUATE,mcq_single,"A visual fix offered for a structural problem; a label present but not associated with its control; a heading level skipped. Every option must look fine on screen, which is the point.",HT_RG_ACCESSIBILITY,,0,0,1,1,3,5
HTML,HTML,HT_C10_DIAGNOSIS,Diagnosing markup faults,HT_F13_UNCLOSED_TAG_CASCADES,"An unclosed element swallows the content after it, so the symptom appears far from the mistake.",HT_FAM14_UNCLOSED_TAG_EFFECT,Reasoning about a fault whose symptom is elsewhere,"Given a page where later content is misplaced, identify the earlier unclosed element.",D4,D5,ANALYZE,mcq_single,The element where the symptom appears blamed rather than the one that caused it; a correctly closed element blamed; a CSS cause proposed. Distance between cause and symptom is the measurement.,HT_RG_DIAGNOSIS,The most transferable debugging idea in the skill: the fault is upstream of the symptom.,0,0,0,1,4,5
HTML,HTML,HT_C11_EQUIVALENCE,Equivalent markup,HT_F14_MARKUP_EQUIVALENCE,Two fragments can render identically while differing in meaning and accessibility.,HT_FAM15_MARKUP_EQUIVALENCE,Judging whether two fragments are truly equivalent,"Decide whether two fragments are equivalent in structure and meaning, not merely in appearance.",D4,D5,EVALUATE,mcq_single,"A pair identical on screen and different in meaning — the central case; a pair differing only in whitespace, which IS equivalent; a pair differing in nesting depth with no visible effect.",HT_RG_ELEMENTS,"Include at least one genuinely equivalent pair, or the family teaches that different markup always differs.",0,0,0,1,3,4
CSS,CSS,CS_C01_RULES,The shape of a rule,CS_F01_RULE_HAS_SELECTOR_AND_DECLARATIONS,"A rule pairs a selector with declarations, each a property and a value.",CS_FAM01_RULE_ANATOMY,Identifying the parts of a rule,"Given a rule, name its selector, properties and values.",D1,D2,REMEMBER,mcq_single,The property named as the selector; the value named as the property; the whole declaration named as the selector.,CS_RG_SYNTAX,,4,1,0,0,0,5
CSS,CSS,CS_C02_PROPERTIES,What properties do,CS_F02_PROPERTIES_HAVE_EFFECTS,Each property changes one aspect of presentation.,CS_FAM02_PROPERTY_PURPOSE,Matching a property to its effect,"Given a desired visual change, choose the property that produces it.",D1,D2,REMEMBER,mcq_single,"Properties confused in pairs students genuinely mix up: margin against padding, colour against background colour. Not obscure properties, which measure vocabulary rather than understanding.",CS_RG_PROPERTIES,,3,1,0,0,0,4
CSS,CSS,CS_C03_SELECTORS,Selectors,CS_F03_SELECTOR_KINDS,"A selector can target an element type, a class, or an identifier, and each is written differently.",CS_FAM03_SELECTOR_RECOGNITION,Recognising what kind of selector this is,"Given a selector, say what it targets.",D1,D2,REMEMBER,mcq_single,Class and identifier prefixes swapped; a descendant selector read as two separate selectors; an element selector read as a class.,CS_RG_SELECTORS,,3,1,0,0,0,4
CSS,CSS,CS_C03_SELECTORS,Selectors,CS_F04_SELECTOR_MATCHES_A_SET,"A selector matches every element satisfying it, which may be none, one or many.",CS_FAM04_SELECTOR_MATCHING,Deciding which elements a selector matches,"Given markup and a selector, say how many elements it matches and which.",D2,D3,APPLY,mcq_single,A descendant selector read as requiring a direct child; a class selector assumed to match one element only; nested matches missed. Show markup and selector together.,CS_RG_SELECTORS,,0,1,1,0,0,2
CSS,CSS,CS_C04_INHERITANCE,Inheritance,CS_F05_SOME_PROPERTIES_INHERIT,Some properties pass down to descendants and others do not.,CS_FAM05_INHERITANCE,Deciding whether a style reaches a child,"Given a rule on a parent, say whether a child is affected.",D2,D3,UNDERSTAND,mcq_single,Every property assumed to inherit; none assumed to; a border assumed inherited because colour is. The mixed case is the whole measurement.,CS_RG_CASCADE,,0,1,1,0,0,2
CSS,CSS,CS_C05_CASCADE,When rules compete,CS_F06_LATER_AND_MORE_SPECIFIC_WINS,"When two rules apply, the more specific one wins, and between equals the later one wins.",CS_FAM06_CASCADE_RESOLUTION,Deciding which of two rules applies,"Given competing rules, say which value the element ends up with.",D2,D4,ANALYZE,mcq_single,The later rule assumed to win regardless of specificity; the first rule assumed to win; both assumed to apply and blend. Order and specificity must point different ways in at least one variant.,CS_RG_CASCADE,The single most useful family in the skill: nearly every real CSS confusion is a cascade question.,0,1,1,1,0,3
CSS,CSS,CS_C05_CASCADE,When rules compete,CS_F07_SPECIFICITY_IS_COMPARABLE,"Selectors can be compared for specificity, with identifiers beating classes and classes beating element names.",CS_FAM07_SPECIFICITY_COMPARISON,Comparing two selectors for specificity,"Given two selectors, say which is more specific.",D2,D4,ANALYZE,mcq_single,Length mistaken for specificity — a long element chain beaten by one class; the count of parts used instead of their kinds; inline style assumed to be a normal rule.,CS_RG_CASCADE,"Conceptual comparison, not numeric weight arithmetic.",0,1,1,1,0,3
CSS,CSS,CS_C06_BOX_MODEL,The box model,CS_F08_BOX_SIZE_INCLUDES_PARTS,"An element occupies its content plus padding, border and margin, and which of those count toward its stated width depends on the sizing rule.",CS_FAM08_BOX_MODEL_SIZE,Working out the space an element occupies,"Given content width, padding and border, give the total space occupied.",D2,D4,APPLY,mcq_single,"Padding omitted; border omitted; margin counted inside the element. Each is arithmetic that reveals a specific gap, and the numbers must be small enough that the item is not a calculation exercise.",CS_RG_LAYOUT,,0,1,1,1,0,3
CSS,CSS,CS_C07_DISPLAY,How elements flow,CS_F09_DISPLAY_DECIDES_FLOW,"Whether an element takes a full line or sits inline is decided by its display behaviour, not by its content.",CS_FAM09_DISPLAY_BEHAVIOUR,Predicting whether elements sit side by side,"Given markup and display values, say how the elements are arranged.",D2,D4,APPLY,mcq_single,"Inline elements assumed to accept a height; block elements assumed to sit side by side; width assumed to apply to an inline element. The last is the classic ""why is my width ignored"".",CS_RG_LAYOUT,,0,1,1,1,0,3
