skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C06_ERRORS,Where conversions go wrong,NS_F11_A_CONVERSION_FAILS_AT_ONE_STEP,"A wrong conversion is usually right until one identifiable step, and the step can be found by checking each in turn.",NS_FAM11_CONVERSION_ERROR_DIAGNOSIS,Locating the step a conversion went wrong at,"Given a worked conversion with a wrong result, identify the step that introduced the error.",D3,D4,ANALYZE,mcq_single,"A step that is correct but unusual, which attracts students who look for the odd-looking line; the step after the real error, where the wrong value first becomes visible; the final step, which is merely where the wrong answer is written down.",NS_RG_ERRORS,The distinction between where an error was made and where it became visible is the measurement; every stem must separate the two by at least one step.,0,0,1,1,0,2
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C06_ERRORS,Where conversions go wrong,NS_F12_DIGITS_ARE_MEANINGLESS_WITHOUT_A_BASE,"The same digits denote different values in different bases, so a number written without its base is ambiguous.",NS_FAM12_BASE_AMBIGUITY_DIAGNOSIS,Diagnosing a value misread in the wrong base,"Given a situation where a value came out wrong, decide whether a base was assumed rather than stated.",D3,D4,ANALYZE,mcq_single,"An arithmetic slip offered where the fault is interpretive; the claim that the value is simply invalid; a base confusion named in the wrong direction, which produces a different wrong value than the one observed.",NS_RG_ERRORS,"Strongest stems use digit strings that are legal in several bases — 11, 101, 20 — so the ambiguity is real rather than asserted.",0,0,1,1,0,2
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C05_WIDTH,What a fixed width can hold,NS_F13_EXCEEDING_A_WIDTH_WRAPS,A value that exceeds its width does not become large; the bits that do not fit are lost and the value wraps.,NS_FAM13_OVERFLOW_REASONING,Reasoning about a value that exceeds its width,"Given a fixed width and an operation that exceeds it, say what is stored and why.",D3,D5,ANALYZE,mcq_single,"The true mathematical sum, which is the answer a student gives who has not accepted that the width is a hard limit; the maximum value, as though the field saturated; an error being raised, which is a language decision rather than a property of the representation.",NS_RG_WIDTH,"Saturation is a real behaviour in some hardware, so it is a fair distractor rather than an absurd one — say plainly in the stem that the extra bits are discarded.",0,0,1,1,3,5
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C07_CHOICE,Choosing a representation,NS_F14_WIDTH_AND_BASE_ARE_DECISIONS,"Choosing a width trades range against space, and choosing a base trades compactness against readability; neither has one right answer without a stated requirement.",NS_FAM14_REPRESENTATION_CHOICE,Choosing a width or base for a stated requirement,"Given a requirement with stated limits, choose the representation that meets it without waste.",D4,D5,EVALUATE,mcq_single,"A width that fits today's largest value exactly, leaving no room for the growth the stem states; a far larger width justified by safety where the stem constrains space; a base chosen for familiarity against a stated compactness requirement.",NS_RG_CHOICE,"Every option must be defensible under some requirement, so the stem must state the requirement precisely enough to settle it.",0,0,0,1,4,5
NUMBER_SYSTEMS_BINARY,Number Systems & Binary,NS_C07_CHOICE,Choosing a representation,NS_F15_BITS_ENCODE_MORE_THAN_NUMBERS,"The same positional reasoning explains anything packed into bits — flags, permissions, colour channels — not only numbers.",NS_FAM15_ENCODING_TRANSFER,Applying binary reasoning to an unfamiliar encoding,"Given a described bit encoding the student has not seen, work out what a given pattern means or which pattern is needed.",D4,D5,EVALUATE,mcq_single,The pattern read as a plain decimal number rather than as independent flags; two flags combined by addition where they overlap; the bit order reversed relative to the stem's own statement of it.,NS_RG_CHOICE,"The encoding must be fully defined in the stem — this measures transfer of positional reasoning, not recall of any real permission scheme.",0,0,0,1,3,4
SET_THEORY,Sets,ST_C01_MEMBERSHIP,What a set is,ST_F01_SETS_IGNORE_ORDER_AND_REPEATS,A set is determined by which things are in it; order and repetition do not change it.,ST_FAM01_SET_IDENTITY,Recognising when two sets are the same set,"Given two written collections, say whether they denote the same set.",D1,D2,REMEMBER,mcq_single,Two listings differing only in order treated as different — the commonest first answer; a repeated element treated as adding a member; a set and a list of the same items treated as interchangeable.,ST_RG_BASICS,The anchor family. Keep every set to at most four elements written out in full.,4,1,0,0,0,5
SET_THEORY,Sets,ST_C02_OPERATIONS,Combining sets,ST_F02_EACH_OPERATION_ANSWERS_A_QUESTION,"Union answers ""in either"", intersection ""in both"", and difference ""in this one and not the other"".",ST_FAM02_OPERATION_NAMING,Naming the operation a description calls for,"Given a description in words, name the set operation it describes.",D1,D2,REMEMBER,mcq_single,"Union and intersection exchanged, which the words ""and"" and ""or"" actively encourage — ""students taking maths and physics"" is an intersection; difference offered where the description is symmetric.",ST_RG_OPERATIONS,"Everyday ""and"" meaning intersection is the productive trap and at least two stems should use it.",3,1,0,0,0,4
SET_THEORY,Sets,ST_C01_MEMBERSHIP,What a set is,ST_F03_BEING_IN_IS_NOT_BEING_PART_OF,"An element belongs to a set; a subset is contained in it, and the empty set is a subset of every set.",ST_FAM03_MEMBER_VS_SUBSET,Distinguishing membership from containment,"Given a set and a candidate, say whether it is an element, a subset, both, or neither.",D1,D2,REMEMBER,mcq_single,An element offered as a subset and a one-element set offered as a member — the two halves of the same confusion; the empty set denied as a subset.,ST_RG_BASICS,"Sets that contain sets are the discriminating stem, but keep to one level of nesting.",3,1,0,0,0,4
SET_THEORY,Sets,ST_C02_OPERATIONS,Combining sets,ST_F04_OPERATIONS_PRODUCE_SETS,Applying an operation to two listed sets produces a determinate third set.,ST_FAM04_OPERATION_RESULT,Computing a union or intersection,"Given two small sets, give the result of a named operation.",D2,D3,UNDERSTAND,mcq_single,The other operation's result; a union with the shared elements listed twice; a result that silently drops an element present in only one set.,ST_RG_OPERATIONS,,0,1,1,0,0,2
SET_THEORY,Sets,ST_C02_OPERATIONS,Combining sets,ST_F05_DIFFERENCE_HAS_A_DIRECTION,Difference is not symmetric: what is in A and not B is generally not what is in B and not A.,ST_FAM05_DIFFERENCE_DIRECTION,Applying difference in the stated direction,"Given two sets, give the difference asked for rather than its reverse.",D2,D3,UNDERSTAND,mcq_single,"The reversed difference, which is the whole point of the family; the symmetric difference, which is a real operation and a fair confusion; the intersection removed from the union.",ST_RG_OPERATIONS,"The two differences must be unequal in every stem, or the family measures nothing.",0,1,1,0,0,2
SET_THEORY,Sets,ST_C03_UNIVERSE,What lies outside a set,ST_F06_COMPLEMENT_NEEDS_A_UNIVERSE,A complement is only defined against a stated universe; change the universe and the complement changes.,ST_FAM06_COMPLEMENT_AND_UNIVERSE,Taking a complement against a stated universe,"Given a universe and a set, give the complement, or say why it cannot be given.",D2,D4,APPLY,mcq_single,"A complement taken against an assumed universe rather than the stated one; everything not mentioned anywhere in the question; the set itself, for the student who reverses the operation.",ST_RG_UNIVERSE,"One stem should give two different universes for the same set, which makes the dependence impossible to miss.",0,1,1,1,0,3
SET_THEORY,Sets,ST_C03_UNIVERSE,What lies outside a set,ST_F07_REGIONS_CORRESPOND_TO_EXPRESSIONS,Each region of a two- or three-circle diagram corresponds to one expression built from the sets.,ST_FAM07_REGION_SELECT,Matching a described region to its expression,"Given a described region in words, choose the expression that denotes exactly it.",D2,D4,APPLY,mcq_single,"An expression covering the region plus one neighbouring region — the error of describing ""only A"" as ""A""; the complement of the intended region; the right regions joined by the wrong operation.",ST_RG_UNIVERSE,"Regions are described in words, never drawn: this bank carries no images, and ""in A but in neither of the others"" is unambiguous without one.",0,1,1,1,0,3
SET_THEORY,Sets,ST_C04_COUNTING,Counting without double counting,ST_F08_OVERLAP_IS_COUNTED_ONCE,"The size of a union is the sum of the sizes minus the size of the overlap, because the overlap is otherwise counted twice.",ST_FAM08_UNION_CARDINALITY,Counting the members of a union,"Given the sizes of two sets and their overlap, give the size of their union.",D2,D4,APPLY,mcq_single,"The plain sum, which double counts — the error the rule exists to prevent; the overlap subtracted twice; the sum of the two exclusive parts, omitting the overlap altogether.",ST_RG_COUNTING,Keep the numbers small enough that a wrong answer is a wrong method rather than a wrong sum.,0,1,1,1,0,3
SET_THEORY,Sets,ST_C04_COUNTING,Counting without double counting,ST_F09_A_STATEMENT_MAY_NOT_FIX_THE_OVERLAP,"Knowing two sets are not disjoint does not say how large the overlap is, and many questions are unanswerable without it.",ST_FAM09_OVERLAP_UNDERDETERMINED,Deciding whether the overlap is settled,"Given partial information about two sets, decide what can and cannot be concluded about their union.",D2,D4,APPLY,mcq_single,A single number where a range is the honest answer; disjointness assumed because nothing said otherwise; total overlap assumed from the smaller set fitting inside the larger.,ST_RG_COUNTING,"""It cannot be determined"" must be the correct answer in some stems and a distractor in others, or the family teaches a reflex.",0,1,1,1,0,3
SET_THEORY,Sets,ST_C05_APPLIED,Sets in the tools students use,ST_F10_FILTERS_ARE_SET_OPERATIONS,"Combining filters or query conditions performs union, intersection and difference on the rows they select.",ST_FAM10_FILTER_AS_SET_OPERATION,Reading a combined filter as a set operation,"Given filters combined in a stated way, say which rows are selected.",D2,D4,APPLY,mcq_single,"AND and OR exchanged, which selects far too many or too few rows; a negation applied to one condition rather than the whole; the rows matching either condition offered where both were required.",ST_RG_APPLIED,"Filters are described in plain words rather than SQL, so this measures the set reasoning and not SQL_BASICS.",0,1,1,1,0,3
SET_THEORY,Sets,ST_C06_ERRORS,Where set reasoning fails,ST_F11_DOUBLE_COUNTING_HAS_A_SIGNATURE,A total that exceeds the number of things available is the signature of counting an overlap twice.,ST_FAM11_DOUBLE_COUNT_DIAGNOSIS,Diagnosing a count that came out too high,"Given a stated count that is impossible, identify why it is wrong.",D3,D4,ANALYZE,mcq_single,"An arithmetic slip proposed where the method is at fault; the data declared wrong, which is the answer that requires no reasoning; the overlap named but in the wrong direction.",ST_RG_ERRORS,,0,0,1,1,0,2
SET_THEORY,Sets,ST_C06_ERRORS,Where set reasoning fails,ST_F12_THE_WRONG_OPERATION_STILL_PRODUCES_AN_ANSWER,"Choosing the wrong operation yields a perfectly well-formed set, which is why the error survives review.",ST_FAM12_OPERATION_MISCHOICE_DIAGNOSIS,Diagnosing a requirement met by the wrong operation,"Given a requirement and an implementation that does not meet it, say which operation should have been used.",D3,D4,ANALYZE,mcq_single,"The operation actually used, restated as though correct; an operation that happens to agree on the example given but not in general; a correct operation applied to the wrong pair of sets.",ST_RG_ERRORS,The strongest stems are ones where the wrong operation gives the right answer on the sample data and the wrong one in general.,0,0,1,1,0,2
SET_THEORY,Sets,ST_C07_GENERALITY,Claims about all sets,ST_F13_ONE_COUNTEREXAMPLE_SETTLES_A_UNIVERSAL_CLAIM,"A claim about all sets is refuted by a single example, and no number of confirming examples establishes it.",ST_FAM13_UNIVERSAL_CLAIM_TEST,Testing whether an identity holds for all sets,"Given a proposed set identity, decide whether it always holds and identify the example that settles it.",D3,D5,ANALYZE,mcq_single,"A confirming example offered as proof; a counterexample that does not actually violate the claim; the claim accepted because it holds whenever the sets are disjoint, which is exactly the case that hides most failures.",ST_RG_GENERALITY,"This family replaces the De Morgan family the design originally had here, because two other skills in this batch measure De Morgan and would have duplicated it.",0,0,1,1,3,5
SET_THEORY,Sets,ST_C07_GENERALITY,Claims about all sets,ST_F14_A_REQUIREMENT_TRANSLATES_TO_ONE_EXPRESSION,"A requirement stated in words corresponds to one set expression, and near misses select the wrong things.",ST_FAM14_REQUIREMENT_TO_EXPRESSION,Building the expression a requirement needs,"Given a requirement in words, choose the set expression that captures it exactly.",D4,D5,EVALUATE,mcq_single,"An expression that is correct except at the boundary the requirement turns on — those who qualify for both, or for neither; an expression matching a looser reading of the same sentence; the complement of the intended one.",ST_RG_GENERALITY,The requirement must be worded so that exactly one expression fits; ambiguity here makes the item unanswerable rather than hard.,0,0,0,1,4,5
SET_THEORY,Sets,ST_C05_APPLIED,Sets in the tools students use,ST_F15_UNFAMILIAR_SITUATIONS_HAVE_SET_STRUCTURE,A situation with overlapping groups can be modelled as sets whether or not it is presented that way.,ST_FAM15_SET_MODEL_TRANSFER,Modelling an unfamiliar situation as sets,"Given a described situation with no set vocabulary in it, choose the modelling that answers the question asked.",D4,D5,EVALUATE,mcq_single,A model that treats overlapping groups as disjoint; one that models the wrong universe; one that is correct but cannot answer the specific question the stem asks.,ST_RG_APPLIED,"No stem may use the words union, intersection or set — the transfer is the measurement.",0,0,0,1,3,4
RELATIONS_FUNCTIONS,Relations & Functions,RF_C01_PAIRS,Ordered pairs,RF_F01_ORDER_MATTERS_IN_A_PAIR,"In an ordered pair the first and second positions mean different things, so swapping them gives a different pair.",RF_FAM01_PAIR_ORDER,Recognising that a pair has a direction,"Given a described correspondence, say which ordered pair records it.",D1,D2,REMEMBER,mcq_single,"The reversed pair, which is the only distractor that matters here; the pair written as a set, discarding the order; both elements taken from the same side of the correspondence.",RF_RG_PAIRS,"The correspondence in the stem must be asymmetric — ""is the capital of"" rather than ""is next to"".",4,1,0,0,0,5
RELATIONS_FUNCTIONS,Relations & Functions,RF_C02_DOMAIN_RANGE,What goes in and what comes out,RF_F02_DOMAIN_IS_INPUTS_RANGE_IS_OUTPUTS,The domain is the set of values that go in and the range is the set of values that actually come out.,RF_FAM02_DOMAIN_RANGE_NAMING,Naming the domain and range of a mapping,"Given a mapping listed as pairs, state its domain or its range.",D1,D2,REMEMBER,mcq_single,"Domain and range exchanged; a repeated output listed twice, since the range is a set; the pairs themselves offered where a set of values was asked.",RF_RG_DOMAIN_RANGE,,3,1,0,0,0,4
RELATIONS_FUNCTIONS,Relations & Functions,RF_C03_FUNCTION_TEST,When a relation is a function,RF_F03_A_FUNCTION_GIVES_ONE_OUTPUT_PER_INPUT,"A relation is a function when every input has exactly one output; an input with two outputs disqualifies it, an output shared by two inputs does not.",RF_FAM03_RELATION_VS_FUNCTION,Deciding whether a relation is a function,"Given a set of pairs, say whether it defines a function.",D1,D2,UNDERSTAND,mcq_single,A mapping rejected because two inputs share an output — the mirror-image error that this family exists to separate from the real rule; one accepted despite a repeated input with different outputs.,RF_RG_FUNCTION_TEST,"Every stem must contain a shared output somewhere, so that the wrong rule is always available to be applied.",3,1,0,0,0,4
RELATIONS_FUNCTIONS,Relations & Functions,RF_C04_EVALUATION,Applying a function,RF_F04_EVALUATION_SUBSTITUTES_THE_INPUT,Evaluating a function at a value substitutes that value wherever the input appears.,RF_FAM04_FUNCTION_EVALUATION,Evaluating a function at a value,"Given a rule and an input, give the output.",D2,D3,UNDERSTAND,mcq_single,The rule applied to the output rather than the input; an operation order slip inside the rule; the input returned unchanged.,RF_RG_EVALUATION,"Rules stay to one or two operations — this measures substitution, not arithmetic.",0,1,1,0,0,2
RELATIONS_FUNCTIONS,Relations & Functions,RF_C04_EVALUATION,Applying a function,RF_F05_A_MAPPING_MAY_BE_GIVEN_AS_A_TABLE,"A function may be given as a table or a list of pairs rather than a formula, and is used the same way.",RF_FAM05_TABLE_LOOKUP,Reading a function given as a table,"Given a mapping written as a table, give the output for a stated input.",D2,D3,UNDERSTAND,mcq_single,"The table read backwards, giving the input for a stated output; an adjacent row, for the student tracking by position; a value not in the table at all, offered for an input outside the domain.",RF_RG_EVALUATION,"One stem should ask for an input outside the domain, where ""undefined"" is the honest answer.",0,1,1,0,0,2
RELATIONS_FUNCTIONS,Relations & Functions,RF_C05_PROPERTIES,How a mapping distributes its outputs,RF_F06_ONE_TO_ONE_MEANS_NO_OUTPUT_IS_SHARED,A function is one-to-one when no two different inputs give the same output.,RF_FAM06_ONE_TO_ONE,Deciding whether a mapping is one-to-one,"Given a mapping, say whether it is one-to-one and name the pair that decides it.",D2,D4,APPLY,mcq_single,"The function test applied instead — rejecting for a repeated input rather than a repeated output; a mapping called one-to-one because each input has one output, which is true of every function.",RF_RG_PROPERTIES,,0,1,1,1,0,3
RELATIONS_FUNCTIONS,Relations & Functions,RF_C05_PROPERTIES,How a mapping distributes its outputs,RF_F07_RANGE_MAY_BE_SMALLER_THAN_THE_TARGET,The values a function actually produces may be fewer than the values it is allowed to produce.,RF_FAM07_RANGE_VS_TARGET,Distinguishing what is produced from what is permitted,"Given a function and a stated target set, say which values are never produced.",D2,D4,APPLY,mcq_single,"The target set offered as the range; the domain offered as the range; a value that is produced, listed among those that are not.",RF_RG_PROPERTIES,Squaring over a small integer domain is the clearest stem: negatives are permitted and never produced.,0,1,1,1,0,3
RELATIONS_FUNCTIONS,Relations & Functions,RF_C06_COMPOSITION,Applying one mapping after another,RF_F08_COMPOSITION_HAS_AN_ORDER,Applying f then g generally gives a different result from applying g then f.,RF_FAM08_COMPOSITION_ORDER,Composing two functions in the stated order,"Given two rules and an input, give the result of applying them in the order stated.",D2,D4,APPLY,mcq_single,"The other order, which is the measurement; the two rules applied to the input separately and combined; only the outer rule applied.",RF_RG_COMPOSITION,"The two orders must give different results in every stem, so no pair of rules that commute.",0,1,1,1,0,3
RELATIONS_FUNCTIONS,Relations & Functions,RF_C06_COMPOSITION,Applying one mapping after another,RF_F09_ONLY_ONE_TO_ONE_MAPPINGS_REVERSE,"A mapping can be reversed only if no output is shared, because a shared output has no single input to return to.",RF_FAM09_INVERSE_EXISTENCE,Deciding whether a mapping can be reversed,"Given a mapping, say whether it has an inverse and why.",D2,D4,APPLY,mcq_single,"An inverse claimed for a mapping with a shared output, with the ambiguity unnoticed; reversal refused because the rule is hard to undo algebraically, which is a different question; the inverse of the wrong direction.",RF_RG_COMPOSITION,,0,1,1,1,0,3
RELATIONS_FUNCTIONS,Relations & Functions,RF_C07_APPLIED,Mappings in code and data,RF_F10_LOOKUPS_ARE_FUNCTIONS,"A dictionary, an index and a database key are functions: one value in, at most one value out.",RF_FAM10_LOOKUP_AS_FUNCTION,Reading a lookup structure as a mapping,"Given a described lookup, say what its domain, range or function property is.",D2,D4,APPLY,mcq_single,Keys and values exchanged; a structure allowing duplicate keys assumed to be a function; the claim that a lookup with two keys mapping to one value is not a function.,RF_RG_APPLIED,"Described in plain words rather than any language's syntax, so this does not become a Python question.",0,1,1,1,0,3
RELATIONS_FUNCTIONS,Relations & Functions,RF_C08_ERRORS,Where mapping reasoning fails,RF_F11_ONE_PAIR_CAN_BREAK_A_FUNCTION,"A single input appearing twice with different outputs is enough to disqualify a mapping, however large it is.",RF_FAM11_DISQUALIFYING_PAIR,Finding the pair that stops a relation being a function,"Given a relation that is not a function, identify the specific pair responsible.",D3,D4,ANALYZE,mcq_single,"A pair sharing an output with another, which breaks nothing; the second occurrence named where the stem asks which pair conflicts with which; a pair that is merely unusual.",RF_RG_ERRORS,,0,0,1,1,0,2
RELATIONS_FUNCTIONS,Relations & Functions,RF_C08_ERRORS,Where mapping reasoning fails,RF_F12_COMPOSITION_APPLIED_BACKWARDS_STILL_RUNS,"Composing in the wrong order produces a value rather than an error, so the fault shows only in the result.",RF_FAM12_COMPOSITION_ERROR_DIAGNOSIS,Diagnosing a composition applied in the wrong order,"Given an expected and an actual result, decide whether the order of application explains the difference.",D3,D4,ANALYZE,mcq_single,An arithmetic error proposed where the order is at fault; the input blamed; the right diagnosis attached to the wrong one of the two rules.,RF_RG_ERRORS,"The actual result must be exactly what the reversed order gives, so the diagnosis is verifiable from the stem.",0,0,1,1,0,2
RELATIONS_FUNCTIONS,Relations & Functions,RF_C09_RELATION_PROPERTIES,Properties a relation may have,RF_F13_PROPERTIES_ARE_CHECKED_OVER_ALL_MEMBERS,"Reflexivity, symmetry and transitivity are claims about every member or every pair, so one failure decides them.",RF_FAM13_RELATION_PROPERTY_TEST,Testing a small relation for a stated property,"Given a relation on a small set, say whether a named property holds and what settles it.",D3,D5,ANALYZE,mcq_single,A property accepted because it holds for most pairs; symmetry and transitivity confused; reflexivity judged from one element rather than all.,RF_RG_PROPERTIES,Relations are given on sets of three or four elements so exhaustive checking is feasible in the head.,0,0,1,1,3,5
RELATIONS_FUNCTIONS,Relations & Functions,RF_C10_DESIGN,Choosing a mapping,RF_F14_UNIQUENESS_IS_A_REQUIREMENT_DECISION,"Whether a mapping must be one-to-one is decided by what the data is for, not by the mathematics.",RF_FAM14_MAPPING_DESIGN_CHOICE,Choosing a mapping that meets a stated requirement,"Given a requirement, choose the mapping whose properties satisfy it.",D4,D5,EVALUATE,mcq_single,"A mapping that is one-to-one where the requirement does not need it and pays for it; one that is not, where reversal is required; one whose domain excludes cases the requirement states will occur.",RF_RG_DESIGN,Every option must be a legitimate mapping; only the requirement separates them.,0,0,0,1,4,5
RELATIONS_FUNCTIONS,Relations & Functions,RF_C10_DESIGN,Choosing a mapping,RF_F15_MAPPING_STRUCTURE_APPEARS_UNANNOUNCED,"Many situations are mappings without being described as such, and the questions asked of them are function questions.",RF_FAM15_MAPPING_TRANSFER,Recognising mapping structure in an unfamiliar situation,"Given a situation using no mapping vocabulary, answer a question that depends on its function properties.",D4,D5,EVALUATE,mcq_single,An answer that would hold if the mapping were one-to-one when the stem says it is not; the direction of the mapping reversed; a conclusion about the domain drawn from facts about the range.,RF_RG_DESIGN,"No stem may use the words function, domain or range — recognising the structure is the measurement.",0,0,0,1,3,4
PROPOSITIONAL_LOGIC,Propositional Logic,PL_C01_PROPOSITIONS,Statements that have a truth value,PL_F01_A_PROPOSITION_IS_TRUE_OR_FALSE,"A proposition is a statement that is either true or false; questions, commands and opinions are not propositions.",PL_FAM01_PROPOSITION_RECOGNITION,Recognising what can carry a truth value,"Given several sentences, say which one is a proposition.",D1,D2,REMEMBER,mcq_single,"A question and a command, which have no truth value; a statement whose truth is unknown, which IS a proposition and is the productive near miss.",PL_RG_BASICS,"""Unknown truth value"" versus ""no truth value"" is the distinction worth measuring here.",4,1,0,0,0,5
