questionId,skillKey,conceptId,factId,familyId,reassessmentGroup,difficulty,cognitiveLevel,questionType,prompt,optionA,optionB,optionC,optionD,correctOption,correctAnswerText,explanation,provenance,sourceQuestionId
GB_NS_011,NUMBER_SYSTEMS_BINARY,NS_C02_UNITS,NS_F03_A_BIT_IS_ONE_OF_TWO,NS_FAM03_BIT_BYTE_UNITS,NS_RG_BASES,D1,REMEMBER,mcq_single,A single character is stored in one byte. How much space does it occupy?,8 bits,1 bit,16 bits,4 bits,A,8 bits,"A byte is eight bits by definition, so one byte of storage is eight bits of storage.",AUTHORED,
GB_NS_012,NUMBER_SYSTEMS_BINARY,NS_C02_UNITS,NS_F03_A_BIT_IS_ONE_OF_TWO,NS_FAM03_BIT_BYTE_UNITS,NS_RG_BASES,D1,REMEMBER,mcq_single,A field is 4 bits wide. How many distinct values can it hold?,8,4,16,15,C,16,"Four bits give two to the fourth power, which is sixteen. Fifteen is the largest value the field can hold, which is one fewer than the number of values.",AUTHORED,
GB_NS_013,NUMBER_SYSTEMS_BINARY,NS_C02_UNITS,NS_F03_A_BIT_IS_ONE_OF_TWO,NS_FAM03_BIT_BYTE_UNITS,NS_RG_BASES,D2,REMEMBER,mcq_single,A student says that 5 bits can distinguish 10 different values. What is the mistake?,Nothing; 5 bits do give 10 values,"Each extra bit doubles the count rather than adding two, so 5 bits give 32 values","Each bit adds one value, so the answer should be 6","The answer should be 25, since bits are squared",B,"Each extra bit doubles the count rather than adding two, so 5 bits give 32 values",Doubling five times gives 32. Multiplying the width by two gives 10 and squaring it gives 25; both treat the width as though it scaled the count directly.,AUTHORED,
GB_NS_014,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F04_BINARY_TO_DECIMAL_SUMS_WEIGHTS,NS_FAM04_BINARY_TO_DECIMAL,NS_RG_CONVERSION,D2,UNDERSTAND,mcq_single,What is the decimal value of the binary number 1011?,13,3,23,11,D,11,"The positions holding a 1 are worth 8, 2 and 1, which total 11. Reading the digits from the other end gives 1101, which is 13.",AUTHORED,
GB_NS_015,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F04_BINARY_TO_DECIMAL_SUMS_WEIGHTS,NS_FAM04_BINARY_TO_DECIMAL,NS_RG_CONVERSION,D3,UNDERSTAND,mcq_single,What is the decimal value of the binary number 101100?,44,13,22,45,A,44,"The positions holding a 1 are worth 32, 8 and 4, which total 44. Reading the digits in the reverse order gives 001101, which is 13, and is the error this number is chosen to expose.",AUTHORED,
GB_NS_016,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F05_DECIMAL_TO_BINARY_TAKES_LARGEST_WEIGHTS,NS_FAM05_DECIMAL_TO_BINARY,NS_RG_CONVERSION,D2,UNDERSTAND,mcq_single,What is 13 written in binary?,1011,1110,1101,1001,C,1101,"Thirteen is 8 plus 4 plus 1, giving 1101. Writing the division remainders in the order they were produced rather than reversing them gives 1011.",AUTHORED,
GB_NS_017,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F05_DECIMAL_TO_BINARY_TAKES_LARGEST_WEIGHTS,NS_FAM05_DECIMAL_TO_BINARY,NS_RG_CONVERSION,D3,UNDERSTAND,mcq_single,What is 37 written in binary?,101001,100101,100111,110010,B,100101,"Thirty-seven is 32 plus 4 plus 1, giving 100101. The remainders taken in the order produced rather than reversed give 101001, which is 41.",AUTHORED,
GB_NS_018,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F06_HEX_GROUPS_FOUR_BITS,NS_FAM06_HEX_GROUPING,NS_RG_CONVERSION,D2,APPLY,mcq_single,The hex value 2F is written out in binary as eight bits. What is it?,00100110,11110010,01001111,00101111,D,00101111,"Each hex digit becomes exactly four bits: 2 becomes 0010 and F, which is fifteen, becomes 1111. Joining them in the same order gives 00101111.",AUTHORED,
GB_NS_019,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F06_HEX_GROUPS_FOUR_BITS,NS_FAM06_HEX_GROUPING,NS_RG_CONVERSION,D3,APPLY,mcq_single,The binary string 110101101 is written in hex by grouping its bits in fours from the right. What is the result?,1AD,D61,1AB,35D,A,1AD,"Padded to twelve bits the string is 0001 1010 1101, whose four-bit groups read as 1AD. Grouping from the left instead splits it as 1101 0110 1 and produces D61.",AUTHORED,
GB_NS_020,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F06_HEX_GROUPS_FOUR_BITS,NS_FAM06_HEX_GROUPING,NS_RG_CONVERSION,D4,APPLY,mcq_single,"A student converts the eight-bit string 10110110 to hex and correctly gets B6. They then convert the seven-bit string 1011011 the same way and get B3. On the seven-bit string the bits were grouped from the left rather than from the right, which is the only difference between the two attempts. What is the correct hex value of the seven-bit string?",B3,5D,5B,BB,C,5B,"Grouping from the right and padding on the left gives 0101 1011, which is 5B. The eight-bit string worked either way because its length is already a multiple of four, which is exactly why the fault stayed hidden until the length was odd.",AUTHORED,
GB_NS_021,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F07_OCTAL_GROUPS_THREE_BITS,NS_FAM07_OCTAL_GROUPING,NS_RG_CONVERSION,D2,APPLY,mcq_single,The octal value 27 is written out in binary as six bits. What is it?,011111,010111,001111,100111,B,010111,Each octal digit becomes exactly three bits: 2 becomes 010 and 7 becomes 111. Joining them in order gives 010111.,AUTHORED,
GB_NS_022,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F07_OCTAL_GROUPS_THREE_BITS,NS_FAM07_OCTAL_GROUPING,NS_RG_CONVERSION,D3,APPLY,mcq_single,The binary string 11010110 is written in octal by grouping its bits in threes from the right. What is the result?,652,D6,324,326,D,326,"From the right the groups are 11, 010 and 110, which read as 326. Grouping from the left gives 110, 101 and 10, producing 652; grouping in fours produces the hex value D6 instead.",AUTHORED,
GB_NS_023,NUMBER_SYSTEMS_BINARY,NS_C03_CONVERSION,NS_F07_OCTAL_GROUPS_THREE_BITS,NS_FAM07_OCTAL_GROUPING,NS_RG_CONVERSION,D4,APPLY,mcq_single,"Two students convert the binary string 1011010 to octal. One reports 132 and the other 550. Only one of them grouped the bits in threes starting from the rightmost bit, which is what octal requires. Which answer is correct?",132,550,272,1320,A,132,"From the right the groups are 1, 011 and 010, giving 132. Starting from the left splits the string as 101, 101 and 0, which produces 550 and silently pads the wrong end.",AUTHORED,
GB_NS_024,NUMBER_SYSTEMS_BINARY,NS_C04_ARITHMETIC,NS_F08_BINARY_ADDITION_CARRIES_AT_TWO,NS_FAM08_BINARY_ADDITION,NS_RG_ARITHMETIC,D2,APPLY,mcq_single,What is 101 + 011 in binary?,111,110,1000,100,C,1000,"Five plus three is eight, which is 1000. Combining the numbers bit by bit without carrying gives 111, which is what an OR would produce rather than an addition.",AUTHORED,
GB_NS_025,NUMBER_SYSTEMS_BINARY,NS_C04_ARITHMETIC,NS_F08_BINARY_ADDITION_CARRIES_AT_TWO,NS_FAM08_BINARY_ADDITION,NS_RG_ARITHMETIC,D3,APPLY,mcq_single,What is 1011 + 0110 in binary?,1111,10001,1101,10101,B,10001,"Eleven plus six is seventeen, which is 10001. The answer 1111 is what results from combining the bits without ever carrying.",AUTHORED,
GB_NS_026,NUMBER_SYSTEMS_BINARY,NS_C04_ARITHMETIC,NS_F08_BINARY_ADDITION_CARRIES_AT_TWO,NS_FAM08_BINARY_ADDITION,NS_RG_ARITHMETIC,D4,APPLY,mcq_single,"A student adds the binary numbers 1101 and 1111 and writes 1111. The two numbers have a 1 in the same column three times over, and every one of those columns must produce a carry. What is the correct sum?",1111,10100,11110,11100,D,11100,"Thirteen plus fifteen is twenty-eight, which is 11100. The answer written down is what the two numbers give when each column is combined without carrying, which is why it is never longer than the longer input.",AUTHORED,
GB_NS_027,NUMBER_SYSTEMS_BINARY,NS_C05_WIDTH,NS_F09_WIDTH_BOUNDS_THE_RANGE,NS_FAM09_RANGE_FROM_WIDTH,NS_RG_WIDTH,D2,APPLY,mcq_single,What is the largest value an unsigned 4-bit field can hold?,15,16,14,8,A,15,"Four bits hold sixteen different values, and because the smallest is zero the largest is fifteen. Sixteen is the count of values, not the largest of them.",AUTHORED,
GB_NS_028,NUMBER_SYSTEMS_BINARY,NS_C05_WIDTH,NS_F09_WIDTH_BOUNDS_THE_RANGE,NS_FAM09_RANGE_FROM_WIDTH,NS_RG_WIDTH,D3,APPLY,mcq_single,A counter must store values from 0 up to 1000. What is the smallest number of bits that will hold it?,9,11,10,1000,C,10,"Nine bits reach 511, which is short, and ten bits reach 1023, which is enough. Each extra bit roughly doubles the reach, so the answer grows very slowly as the limit rises.",AUTHORED,
GB_NS_029,NUMBER_SYSTEMS_BINARY,NS_C05_WIDTH,NS_F09_WIDTH_BOUNDS_THE_RANGE,NS_FAM09_RANGE_FROM_WIDTH,NS_RG_WIDTH,D4,APPLY,mcq_single,"A field must store the values 0 to 256 inclusive. A student chooses 8 bits, reasoning that 8 bits hold 256 values. The stated range contains 257 distinct values, one more than the student counted. How many bits are needed?",8,9,10,16,B,9,"Eight bits cover 0 to 255. Including 256 needs one more value than that, and there is no half a bit, so the width goes to nine. Ranges quoted inclusively on a power of two are where this error almost always happens.",AUTHORED,
GB_NS_030,NUMBER_SYSTEMS_BINARY,NS_C04_ARITHMETIC,NS_F10_SHIFTING_SCALES_BY_TWO,NS_FAM10_SHIFT_EFFECT,NS_RG_ARITHMETIC,D2,APPLY,mcq_single,The binary value 0011 is shifted one place to the left. What is the result?,0001,1100,0011,0110,D,0110,"Shifting left moves every bit one position up in weight, which doubles the value: three becomes six. Shifting right instead would have halved it.",AUTHORED,
GB_NS_031,NUMBER_SYSTEMS_BINARY,NS_C04_ARITHMETIC,NS_F10_SHIFTING_SCALES_BY_TWO,NS_FAM10_SHIFT_EFFECT,NS_RG_ARITHMETIC,D3,APPLY,mcq_single,"The value 13 is shifted one place to the right, and the bit that falls off the end is discarded. What is the result?",6,6.5,7,26,A,6,"Thirteen is 1101; dropping the rightmost bit leaves 110, which is six. The discarded bit is lost rather than rounded, so the half is gone rather than carried into the answer.",AUTHORED,
GB_NS_032,NUMBER_SYSTEMS_BINARY,NS_C04_ARITHMETIC,NS_F10_SHIFTING_SCALES_BY_TWO,NS_FAM10_SHIFT_EFFECT,NS_RG_ARITHMETIC,D4,APPLY,mcq_single,"A student shifts the value 9 one place to the right and reports 5, having rounded the result up. The bit that falls off the end is discarded rather than rounded, and 9 is odd so a bit does fall off. What is the result?",5,4.5,4,18,C,4,"Nine is 1001; dropping the rightmost bit leaves 100, which is four. Shifting right is only the same as halving when the value is even, which is what makes odd values the case worth asking about.",AUTHORED,
GB_NS_033,NUMBER_SYSTEMS_BINARY,NS_C06_ERRORS,NS_F11_A_CONVERSION_FAILS_AT_ONE_STEP,NS_FAM11_CONVERSION_ERROR_DIAGNOSIS,NS_RG_ERRORS,D3,ANALYZE,mcq_single,"A student converts 22 to binary by repeated division by two. Step 1: 22 divided by 2 is 11, remainder 0. Step 2: 11 divided by 2 is 5, remainder 1. Step 3: 5 divided by 2 is 2, remainder 0. Step 4: 2 divided by 2 is 1, remainder 0. Step 5: 1 divided by 2 is 0, remainder 1. Step 6: reading the remainders from the last to the first gives 10010. At which step was the error made?",Step 6,Step 3,Step 4,Step 5,B,Step 3,"Five divided by two leaves a remainder of 1, not 0. Every later step is carried out correctly on the wrong value, so step 6 is where the wrong answer appears rather than where it was made.",AUTHORED,
GB_NS_034,NUMBER_SYSTEMS_BINARY,NS_C06_ERRORS,NS_F11_A_CONVERSION_FAILS_AT_ONE_STEP,NS_FAM11_CONVERSION_ERROR_DIAGNOSIS,NS_RG_ERRORS,D4,ANALYZE,mcq_single,"A student converts the hex value 4C to binary. Step 1: 4 becomes 0100. Step 2: C becomes 1010. Step 3: joining them gives 01001010. Each hex digit expands to exactly four bits, and the value of C is twelve, which is not what step 2 produced. At which step was the error made?",Step 1,Step 3,No step is wrong,Step 2,D,Step 2,"Twelve is 1100, not 1010, which is ten, so Step 2 is where the expansion goes wrong. The join that follows is carried out correctly and simply passes the mistake on.",AUTHORED,
GB_NS_035,NUMBER_SYSTEMS_BINARY,NS_C06_ERRORS,NS_F12_DIGITS_ARE_MEANINGLESS_WITHOUT_A_BASE,NS_FAM12_BASE_AMBIGUITY_DIAGNOSIS,NS_RG_ERRORS,D3,ANALYZE,mcq_single,"A configuration file records a value as 20. One program reads it as decimal and another as hex, and the two disagree about what the setting means. Which explanation fits?","The digits 20 are legal in both bases and mean different values, so the file is ambiguous without a stated base",One of the two programs has an arithmetic fault,"The value 20 is not valid in hex, so that program is simply wrong","Both programs should read it as decimal, so the second one is misconfigured",A,"The digits 20 are legal in both bases and mean different values, so the file is ambiguous without a stated base","Twenty in decimal and 20 in hex are different numbers, and nothing in the file distinguishes them. Neither program is computing anything incorrectly; the file does not say what it means.",AUTHORED,
GB_NS_036,NUMBER_SYSTEMS_BINARY,NS_C06_ERRORS,NS_F12_DIGITS_ARE_MEANINGLESS_WITHOUT_A_BASE,NS_FAM12_BASE_AMBIGUITY_DIAGNOSIS,NS_RG_ERRORS,D4,ANALYZE,mcq_single,"A field is expected to hold seventeen. A program reads the stored characters 11 and reports three. The characters 11 are legal in binary, octal, decimal and hex, and only one of those four bases gives the value that was reported. Which base did the program assume?",Octal,Decimal,Binary,Hexadecimal,C,Binary,"In binary 11 is three, which is what was reported. The other three give nine, eleven and seventeen — and the last of those is the value that was actually wanted, which is what makes the stored characters so misleading.",AUTHORED,
GB_NS_037,NUMBER_SYSTEMS_BINARY,NS_C05_WIDTH,NS_F13_EXCEEDING_A_WIDTH_WRAPS,NS_FAM13_OVERFLOW_REASONING,NS_RG_WIDTH,D3,ANALYZE,mcq_single,"An unsigned 4-bit field currently holds 15. One is added, and any bit that does not fit is discarded. What does the field hold now?",16,0,15,1,B,0,"Sixteen needs a fifth bit, and the field has only four. The four bits that remain are all zero, so the field wraps to nothing rather than growing or stopping at its maximum.",AUTHORED,
GB_NS_038,NUMBER_SYSTEMS_BINARY,NS_C05_WIDTH,NS_F13_EXCEEDING_A_WIDTH_WRAPS,NS_FAM13_OVERFLOW_REASONING,NS_RG_WIDTH,D4,ANALYZE,mcq_single,An unsigned 8-bit counter holds 250 and ten is added. The field keeps only the lowest eight bits of the result and the ninth bit is discarded rather than the value stopping at its maximum. What does the counter hold?,260,255,0,4,D,4,"Two hundred and sixty is 100000100; the lowest eight bits are 00000100, which is 4. Stopping at 255 is a real behaviour in some hardware, which is why it has to be ruled out by the question rather than by intuition.",AUTHORED,
GB_NS_039,NUMBER_SYSTEMS_BINARY,NS_C05_WIDTH,NS_F13_EXCEEDING_A_WIDTH_WRAPS,NS_FAM13_OVERFLOW_REASONING,NS_RG_WIDTH,D5,ANALYZE,mcq_single,"A sensor adds a reading to a running total once a second. The readings average about 40, and the total is an unsigned 16-bit field that keeps only its lowest sixteen bits when it exceeds them. Roughly how long until the total first comes out smaller than it was a second earlier?",After about 27 minutes,After about 27 hours,"Never, because a running total only grows","After about 65,536 seconds",A,After about 27 minutes,"Sixteen bits reach 65,535, and at 40 per second that takes roughly 1,600 seconds, which is a little under half an hour. The wrap is not an error the program will notice — the total simply becomes wrong and stays wrong.",AUTHORED,
GB_NS_040,NUMBER_SYSTEMS_BINARY,NS_C05_WIDTH,NS_F13_EXCEEDING_A_WIDTH_WRAPS,NS_FAM13_OVERFLOW_REASONING,NS_RG_WIDTH,D5,ANALYZE,mcq_single,"An unsigned 8-bit field holds 0 and one is subtracted. The field keeps only the lowest eight bits of the result, exactly as it does when a value grows too large. What does the field hold?",0,Minus 1,255,1,C,255,"The wrap works in both directions: going below zero lands at the top of the range just as going above the maximum lands at the bottom. An unsigned field has nowhere to record a negative value, so it does not.",AUTHORED,
GB_NS_041,NUMBER_SYSTEMS_BINARY,NS_C05_WIDTH,NS_F13_EXCEEDING_A_WIDTH_WRAPS,NS_FAM13_OVERFLOW_REASONING,NS_RG_WIDTH,D5,ANALYZE,mcq_single,"A running total that will reach about 70,000 is being stored. Widening its field from sixteen bits to thirty-two removes any risk of wrapping, but doubles the space every record occupies, and there are several million records. Which choice is defensible?","Keep sixteen bits, because the space saved across several million records outweighs a rare wrap","Widen the field, because a wrapped total is silently wrong and no saving in space repairs that","Keep sixteen bits, and check after each update whether the total has decreased","Widen to sixty-four bits, since the cost of widening is being paid anyway",B,"Widen the field, because a wrapped total is silently wrong and no saving in space repairs that","Seventy thousand does not fit in sixteen bits at all, so the wrap is certain rather than rare. Detecting it afterwards salvages nothing, because by then the total that was meant to be recorded is gone.",AUTHORED,
GB_NS_042,NUMBER_SYSTEMS_BINARY,NS_C07_CHOICE,NS_F14_WIDTH_AND_BASE_ARE_DECISIONS,NS_FAM14_REPRESENTATION_CHOICE,NS_RG_CHOICE,D4,EVALUATE,mcq_single,"A field must hold a count that is at most 900 today and is expected to roughly double over the next two years. The narrowest width that will still hold the expected value is wanted. Allowing for the doubling means the field must accommodate about 1,800 rather than 900. Which width should be chosen?",10 bits,16 bits,12 bits,11 bits,D,11 bits,"Ten bits reach 1,023, which covers today and not the expectation; eleven reach 2,047, which covers both. Sixteen would also work but is wider than the requirement asks for.",AUTHORED,
GB_NS_043,NUMBER_SYSTEMS_BINARY,NS_C07_CHOICE,NS_F14_WIDTH_AND_BASE_ARE_DECISIONS,NS_FAM14_REPRESENTATION_CHOICE,NS_RG_CHOICE,D5,EVALUATE,mcq_single,"A value that will never exceed 200 must be stored in a message that is sent millions of times a day over a metered link, so every extra byte has a running cost. One engineer proposes 8 bits and another proposes 32 for safety. Which is the better choice?","Eight bits, because the stated maximum of 200 already fits and the extra bytes are paid for on every message","Thirty-two bits, because it is safer and the difference is only three bytes","Thirty-two bits, because 200 is uncomfortably close to the eight-bit limit","Eight bits, because thirty-two-bit values are harder for a reader to interpret",A,"Eight bits, because the stated maximum of 200 already fits and the extra bytes are paid for on every message","Safety margin is worth buying when the cost is paid once; here it is paid on every message. The limit of 200 is stated rather than estimated, so the margin is guarding against nothing.",AUTHORED,
GB_NS_044,NUMBER_SYSTEMS_BINARY,NS_C07_CHOICE,NS_F14_WIDTH_AND_BASE_ARE_DECISIONS,NS_FAM14_REPRESENTATION_CHOICE,NS_RG_CHOICE,D5,EVALUATE,mcq_single,"A diagnostic log must let a human reader find a single wrong bit in each byte. Hex is more compact than binary, but a hex digit hides which of its four bits differ. Which representation should the log use?","Hex, because it is more compact and the reader can convert as needed","Decimal, because it is the representation most readers are fluent in","Binary, because the reader is looking for one wrong bit and hex would conceal which bit it is","Octal, as a compromise between compactness and readability",C,"Binary, because the reader is looking for one wrong bit and hex would conceal which bit it is","The log has one job, and compactness is not it. Asking the reader to convert reintroduces by hand exactly the step the representation was supposed to remove.",AUTHORED,
GB_NS_045,NUMBER_SYSTEMS_BINARY,NS_C07_CHOICE,NS_F14_WIDTH_AND_BASE_ARE_DECISIONS,NS_FAM14_REPRESENTATION_CHOICE,NS_RG_CHOICE,D5,EVALUATE,mcq_single,"A field is specified as holding a value from 1 to 16. A student chooses 4 bits, reasoning that 4 bits hold 16 values. The range starts at 1 rather than 0, so the value 16 must be representable as well. Is 4 bits enough?","Yes, because 4 bits hold exactly 16 values","No, because 16 cannot be represented in 4 bits unless the stored value is offset by one","No, because 4 bits hold only 15 values","Yes, because the range contains 16 values and 4 bits hold 16",B,"No, because 16 cannot be represented in 4 bits unless the stored value is offset by one","The count is right and the range is not: four bits hold 0 to 15, and the value wanted at the top is 16. Storing the value minus one is the standard repair and is what makes four bits workable after all.",AUTHORED,
GB_NS_046,NUMBER_SYSTEMS_BINARY,NS_C07_CHOICE,NS_F14_WIDTH_AND_BASE_ARE_DECISIONS,NS_FAM14_REPRESENTATION_CHOICE,NS_RG_CHOICE,D5,EVALUATE,mcq_single,"A version number is packed into a single 16-bit value as three fields: 4 bits for major, 6 for minor and 6 for patch. Patch numbers must now reach 100. The whole packed value is fixed at 16 bits, so any widening must come from another field. What follows?","Nothing needs to change, because 6 bits reach 100",The packed value must grow beyond 16 bits,The patch field must gain four bits to reach 100,"The patch field must gain at least one bit, taken from major or minor, since 6 bits stop at 63",D,"The patch field must gain at least one bit, taken from major or minor, since 6 bits stop at 63","Six bits reach 63 and seven reach 127, so one extra bit is enough. The total is fixed, which turns this from a question about patch numbers into a question about which other field can afford to shrink.",AUTHORED,
GB_NS_047,NUMBER_SYSTEMS_BINARY,NS_C07_CHOICE,NS_F15_BITS_ENCODE_MORE_THAN_NUMBERS,NS_FAM15_ENCODING_TRANSFER,NS_RG_CHOICE,D4,EVALUATE,mcq_single,"A device reports its state in one byte where each bit is an independent flag: bit 0 means powered, bit 1 means connected, bit 2 means error, and the remaining bits are unused. The byte read back is 00000101. Each bit is independent, so a bit set to 1 means its flag is on regardless of the others. Which flags are on?",Powered and error,Connected only,Powered and connected,None; the byte holds the number five rather than a set of flags,A,Powered and error,"Bits 0 and 2 are set, which are powered and error. The byte does also equal five as a number, but reading it that way discards the only structure it has.",AUTHORED,
GB_NS_048,NUMBER_SYSTEMS_BINARY,NS_C07_CHOICE,NS_F15_BITS_ENCODE_MORE_THAN_NUMBERS,NS_FAM15_ENCODING_TRANSFER,NS_RG_CHOICE,D5,EVALUATE,mcq_single,"A permission byte uses bit 2 for read, bit 1 for write and bit 0 for execute, with bit 2 the leftmost of the three. A file must allow read and execute but not write. The three bits are independent and their order is exactly as stated, so the pattern is determined. What are the three bits, from bit 2 down to bit 0?",110,011,101,111,C,101,"Read is on, write is off and execute is on, which written from bit 2 downwards is 101. Reading the bits in the opposite order gives the same pattern here only by accident of symmetry, which is why the order is stated rather than assumed.",AUTHORED,
GB_NS_049,NUMBER_SYSTEMS_BINARY,NS_C07_CHOICE,NS_F15_BITS_ENCODE_MORE_THAN_NUMBERS,NS_FAM15_ENCODING_TRANSFER,NS_RG_CHOICE,D5,EVALUATE,mcq_single,"A status byte uses each of its eight bits as an independent flag. A reader converts the byte to decimal, gets 0, and concludes that the device is off. A decimal value of 0 means every one of the eight flags is clear, which is not the same claim as any single flag being off. What has the reader actually established?",That the device is off,"That all eight flags are clear, which is a stronger claim than the device being off and may not mean it",That the powered flag is clear and the other seven are unknown,"Nothing, because zero is not a meaningful value for a status byte",B,"That all eight flags are clear, which is a stronger claim than the device being off and may not mean it","Zero is the one value that settles every flag at once. Whether ""all flags clear"" means the device is off depends on what the flags were defined to mean, and the reader has not consulted that.",AUTHORED,
