questionId,skillKey,conceptId,factId,familyId,reassessmentGroup,difficulty,cognitiveLevel,questionType,prompt,optionA,optionB,optionC,optionD,correctOption,correctAnswerText,explanation,provenance,sourceQuestionId
GB_GBR_011,GIT_BRANCHING,GB_C02_MERGING,GB_F03_MERGE_COMBINES_HISTORIES,GB_FAM03_MERGE_PURPOSE,GB_RG_MERGE,D1,REMEMBER,mcq_single,A branch called feature is merged into a branch called main. Which of the two changes?,main only,Both of them,feature only,Neither; a new branch receives the result,A,main only,"A merge has a direction, and the work travels into the branch being merged into, so main only changes. feature is left exactly as it was.",AUTHORED,
GB_GBR_012,GIT_BRANCHING,GB_C02_MERGING,GB_F03_MERGE_COMBINES_HISTORIES,GB_FAM03_MERGE_PURPOSE,GB_RG_MERGE,D1,REMEMBER,mcq_single,Does merging a branch remove that branch?,"Yes, as part of the merge","Yes, once it has no commits left to contribute",No; it stays exactly where it was,"Yes, as soon as the merge is sent to the shared copy",C,No; it stays exactly where it was,"A merge copies work into another line and leaves the source alone, so the branch stays exactly where it was. Deleting it afterwards is a separate decision somebody makes.",AUTHORED,
GB_GBR_013,GIT_BRANCHING,GB_C02_MERGING,GB_F03_MERGE_COMBINES_HISTORIES,GB_FAM03_MERGE_PURPOSE,GB_RG_MERGE,D2,REMEMBER,mcq_single,"After feature has been merged into main, which branches hold the feature work?","main only, because the work moved there","Both, since main received a copy and feature still has its own","feature only, until main is sent",A new branch created by the merge,B,"Both, since main received a copy and feature still has its own","Merging copies rather than moves, so both hold the work: main received a copy and feature still has its own. What feature does not have is anything main gained from elsewhere.",AUTHORED,
GB_GBR_014,GIT_BRANCHING,GB_C03_CURRENT_BRANCH,GB_F04_COMMITS_LAND_ON_CURRENT_BRANCH,GB_FAM04_COMMIT_PLACEMENT,GB_RG_CURRENT,D2,APPLY,mcq_single,You switch to a branch called feature and make two commits. Which branch holds them?,"main, because that is the project's real line","Both, since they are commits to the same project","Neither, until they are merged somewhere",feature,D,feature,"Commits land on whichever branch is current at the time, so feature holds them. They reach anywhere else only through a merge.",AUTHORED,
GB_GBR_015,GIT_BRANCHING,GB_C03_CURRENT_BRANCH,GB_F04_COMMITS_LAND_ON_CURRENT_BRANCH,GB_FAM04_COMMIT_PLACEMENT,GB_RG_CURRENT,D3,APPLY,mcq_single,"The sequence was: on main, commit A; switch to feature, commit B; switch back to main, commit C. Which commits does main hold?",A and C,"A, B and C",A only,B and C,A,A and C,"B was made while feature was current and the other two while main was, so main holds A and C. Switching away and back does not carry work with it.",AUTHORED,
GB_GBR_016,GIT_BRANCHING,GB_C03_CURRENT_BRANCH,GB_F05_SWITCHING_CHANGES_THE_FILES,GB_FAM05_SWITCH_EFFECT,GB_RG_CURRENT,D2,UNDERSTAND,mcq_single,"A file was added and committed on feature. You switch to main, where that file was never created. What is in the folder?","The file is still there, since it exists on the disk",The file is there but empty,"The file is not there, because the folder now shows what main holds",The switch is refused while that file exists,C,"The file is not there, because the folder now shows what main holds","Switching rewrites the working folder to match the branch being switched to, so the file is not there, because the folder now shows what main holds. The folder always reflects one branch at a time.",AUTHORED,
GB_GBR_017,GIT_BRANCHING,GB_C03_CURRENT_BRANCH,GB_F05_SWITCHING_CHANGES_THE_FILES,GB_FAM05_SWITCH_EFFECT,GB_RG_CURRENT,D3,UNDERSTAND,mcq_single,That file has vanished from the folder after the switch. Has the work been lost?,Yes; switching discarded it,No; it is recorded on the other branch and reappears on switching back,"Yes, unless it had been sent to the shared copy first",No; it is still in the folder but hidden from view,B,No; it is recorded on the other branch and reappears on switching back,Being absent from the folder and being lost are different things: it is recorded on the other branch and reappears on switching back. Only unrecorded work is ever at risk here.,AUTHORED,
GB_GBR_018,GIT_BRANCHING,GB_C04_ISOLATION,GB_F06_BRANCHES_DO_NOT_AFFECT_EACH_OTHER,GB_FAM06_BRANCH_ISOLATION,GB_RG_ISOLATION,D2,ANALYZE,mcq_single,Three commits are made on feature. What does main hold afterwards?,The three commits as well,The newest of the three commits,"Nothing, until it is brought up to date",Exactly what it held before,D,Exactly what it held before,"Work on one branch has no effect on another, so main holds exactly what it held before. It is older than feature rather than out of date in any broken sense.",AUTHORED,
GB_GBR_019,GIT_BRANCHING,GB_C04_ISOLATION,GB_F06_BRANCHES_DO_NOT_AFFECT_EACH_OTHER,GB_FAM06_BRANCH_ISOLATION,GB_RG_ISOLATION,D3,ANALYZE,mcq_single,Both branches contain a file called config.txt. The copy on feature is edited and committed. What does the copy on main contain?,"Its own version, unchanged","The edited version, since the two files share a name","An empty file, until the branches are merged","The edited version, marked as coming from another branch",A,"Its own version, unchanged","A shared name does not make a shared file across two lines of history, so the copy on main holds its own version, unchanged. The two versions meet only in a merge.",AUTHORED,
GB_GBR_020,GIT_BRANCHING,GB_C04_ISOLATION,GB_F06_BRANCHES_DO_NOT_AFFECT_EACH_OTHER,GB_FAM06_BRANCH_ISOLATION,GB_RG_ISOLATION,D4,ANALYZE,mcq_single,"A teammate says main is out of date, because feature has newer commits on it. Is anything wrong with main?",Yes; the newest commits anywhere are the real state of the project,Yes; main has to be brought up to date before it can be used,"No; main is a different line, and being newer does not make feature authoritative",No; main will catch up by itself once feature is sent,C,"No; main is a different line, and being newer does not make feature authoritative","Newer and correct are different claims, so nothing is wrong: main is a different line, and being newer does not make feature authoritative. main is precisely the version that was last agreed to work.",AUTHORED,
GB_GBR_021,GIT_BRANCHING,GB_C02_MERGING,GB_F07_MERGE_RESULT_CONTAINS_BOTH,GB_FAM07_MERGE_RESULT,GB_RG_MERGE,D2,APPLY,mcq_single,feature changed a.txt and main changed b.txt. feature is merged into main. What does main hold now?,The change to a.txt only,Both changes,The change to b.txt only,"Neither, until somebody settles which is right",B,Both changes,"The two branches touched different files, so main now holds both changes. There is nothing for anybody to choose between.",AUTHORED,
GB_GBR_022,GIT_BRANCHING,GB_C02_MERGING,GB_F07_MERGE_RESULT_CONTAINS_BOTH,GB_FAM07_MERGE_RESULT,GB_RG_MERGE,D3,APPLY,mcq_single,"Immediately after that merge, what does feature hold?","Both changes, since the two branches are now joined",Nothing; its work moved into main,"Both changes, once the merge has been sent",Its own change only; the merge did not alter it,D,Its own change only; the merge did not alter it,"The merge wrote into main and left the source alone, so feature holds its own change only; the merge did not alter it. Giving feature main's work takes a merge in the other direction.",AUTHORED,
GB_GBR_023,GIT_BRANCHING,GB_C02_MERGING,GB_F07_MERGE_RESULT_CONTAINS_BOTH,GB_FAM07_MERGE_RESULT,GB_RG_MERGE,D4,APPLY,mcq_single,A developer working on feature expects to see their teammate's b.txt change and cannot find it. Both changes are present on main. What has happened?,"The merge updated main only, and feature has never been given main's work",The merge stopped part way through,The b.txt change was discarded during the merge,feature has to be sent before it receives anything,A,"The merge updated main only, and feature has never been given main's work","Both changes are on main, which shows the merge worked: the merge updated main only, and feature has never been given main's work. Merging main into feature is what would bring it across.",AUTHORED,
GB_GBR_024,GIT_BRANCHING,GB_C05_DIVERGENCE,GB_F08_BRANCHES_DIVERGE_FROM_A_POINT,GB_FAM08_DIVERGENCE_READING,GB_RG_ISOLATION,D2,ANALYZE,mcq_single,"main runs c1, then c2, then c3. feature was started from c2 and has c4 and c5 on it. Which commits are on both branches?","c1, c2 and c3",All five of them,c1 and c2,None of them,C,c1 and c2,"feature was started at c2 and everything up to that point came with it, so c1 and c2 are on both branches. c3 was added to main afterwards.",AUTHORED,
GB_GBR_025,GIT_BRANCHING,GB_C05_DIVERGENCE,GB_F08_BRANCHES_DIVERGE_FROM_A_POINT,GB_FAM08_DIVERGENCE_READING,GB_RG_ISOLATION,D3,ANALYZE,mcq_single,"From that same pair of branches, which commits exist only on feature?","c3, c4 and c5",c4 and c5,c5 only,None; every commit is shared,B,c4 and c5,"Only the commits made after the branch was started belong to it alone, so c4 and c5 exist only on feature. c3 belongs only to main, which is a different question.",AUTHORED,
GB_GBR_026,GIT_BRANCHING,GB_C05_DIVERGENCE,GB_F08_BRANCHES_DIVERGE_FROM_A_POINT,GB_FAM08_DIVERGENCE_READING,GB_RG_ISOLATION,D4,ANALYZE,mcq_single,"A developer says the two branches went their separate ways at c3, because c3 is the newest commit on main. Where did they actually separate?","At c3, as the developer said","At c4, the first commit made on feature","At c1, where the project began","At c2, the last commit the two branches have in common",D,"At c2, the last commit the two branches have in common","The separation is where the shared history stops, which is at c2, the last commit the two branches have in common. c3 was made on main after the branches had already parted.",AUTHORED,
GB_GBR_027,GIT_BRANCHING,GB_C06_CONFLICTS,GB_F09_CONFLICT_NEEDS_SAME_LINES,GB_FAM09_CONFLICT_CAUSE,GB_RG_CONFLICT,D2,ANALYZE,mcq_single,One branch changed a.txt and the other changed b.txt. Does merging them clash?,No; changes to different files cannot compete,Yes; any two sets of changes have to be reconciled,"Yes, if the two files sit in the same folder",Only if the files are large,A,No; changes to different files cannot compete,"A clash needs two candidate versions of the same text, so no; changes to different files cannot compete. The merge completes without anybody being asked anything.",AUTHORED,
GB_GBR_028,GIT_BRANCHING,GB_C06_CONFLICTS,GB_F09_CONFLICT_NEEDS_SAME_LINES,GB_FAM09_CONFLICT_CAUSE,GB_RG_CONFLICT,D3,ANALYZE,mcq_single,Both branches changed the same file: one edited the first line and the other edited the last line of a long file. Does merging clash?,Yes; both branches touched the same file,Yes; a file can only be changed on one branch at a time,No; the two edits are in different places in the file,Only if the two commits were made on the same day,C,No; the two edits are in different places in the file,"Changes are compared region by region rather than file by file, so no; the two edits are in different places in the file. Both edits end up in the merged version.",AUTHORED,
GB_GBR_029,GIT_BRANCHING,GB_C06_CONFLICTS,GB_F09_CONFLICT_NEEDS_SAME_LINES,GB_FAM09_CONFLICT_CAUSE,GB_RG_CONFLICT,D4,ANALYZE,mcq_single,"Both branches changed the very same line of the very same file, and both changed it to the same text. Does merging clash?",Yes; the same line was written on both branches,No; there is nothing to choose between when the two results agree,Yes; identical edits on one line are the hardest case,Only if the two commit messages differ,B,No; there is nothing to choose between when the two results agree,"A clash is a question that needs an answer, and the two branches already agree, so no; there is nothing to choose between when the two results agree. What produces a clash is two different texts competing for one place.",AUTHORED,
GB_GBR_030,GIT_BRANCHING,GB_C06_CONFLICTS,GB_F10_CONFLICT_IS_RESOLVED_BY_CHOOSING,GB_FAM10_CONFLICT_RESOLUTION,GB_RG_CONFLICT,D2,APPLY,mcq_single,"A merge has left a file holding a marked block: an opening marker, a line reading greeting = ""Hello"", a dividing marker, a line reading greeting = ""Hi"", and a closing marker. What must the resolved file contain?","Both greeting lines, with the markers kept as a record of what happened","Both greeting lines, with the markers taken out","Neither greeting line, with the markers taken out","One chosen greeting line, with all three marker lines taken out",D,"One chosen greeting line, with all three marker lines taken out","Resolving means deciding what the file should say, so it must end with one chosen greeting line, with all three marker lines taken out. Keeping both would leave the variable set twice.",AUTHORED,
GB_GBR_031,GIT_BRANCHING,GB_C06_CONFLICTS,GB_F10_CONFLICT_IS_RESOLVED_BY_CHOOSING,GB_FAM10_CONFLICT_RESOLUTION,GB_RG_CONFLICT,D3,APPLY,mcq_single,"A marked block appears in a list of allowed countries: one branch added India to the list and the other added Kenya, at the same position. Both additions are wanted. What should the resolved list contain?","India and Kenya, one after the other, with the markers taken out","India only, with the markers taken out","Kenya only, since it was added on the branch being merged in","India and Kenya, with the markers left in to show the history",A,"India and Kenya, one after the other, with the markers taken out","Marked blocks are not always a choice between alternatives, and here the list should hold India and Kenya, one after the other, with the markers taken out. Picking a side would silently drop a wanted entry.",AUTHORED,
GB_GBR_032,GIT_BRANCHING,GB_C06_CONFLICTS,GB_F10_CONFLICT_IS_RESOLVED_BY_CHOOSING,GB_FAM10_CONFLICT_RESOLUTION,GB_RG_CONFLICT,D4,APPLY,mcq_single,"A file was committed while it still contained the marker lines, and the project now refuses to run. What happened?",The merge broke the file as it was being written,The file was resolved while the wrong branch was current,"The clash was recorded rather than settled, so the markers are now part of the file","The markers are harmless, so the failure has another cause",C,"The clash was recorded rather than settled, so the markers are now part of the file","The markers are ordinary text as far as everything else is concerned, so the clash was recorded rather than settled, and the markers are now part of the file. Whatever reads the file meets lines it cannot make sense of.",AUTHORED,
GB_GBR_033,GIT_BRANCHING,GB_C07_HISTORY_SHAPE,GB_F11_MERGE_JOINS_TWO_LINES,GB_FAM11_HISTORY_SHAPE,GB_RG_ISOLATION,D3,ANALYZE,mcq_single,A history splits into two lines after c2 and the two lines come back together at c6. How many lines of work does c6 draw on?,One,Two,Three,It cannot be told from the shape,B,Two,"A point where two lines rejoin draws on both of them, so c6 draws on two. The split at c2 and the join at c6 are the two ends of the same pair of lines.",AUTHORED,
GB_GBR_034,GIT_BRANCHING,GB_C07_HISTORY_SHAPE,GB_F11_MERGE_JOINS_TWO_LINES,GB_FAM11_HISTORY_SHAPE,GB_RG_ISOLATION,D4,ANALYZE,mcq_single,Somebody reads that shape as a single top-to-bottom sequence and concludes that c4 must have been written after c5. What have they missed?,The listing is printed with the oldest entry first,c4 and c5 were both made on the same branch,The point where the lines rejoined is where they had separated,"The two lines ran alongside each other, so their commits are not in one single order",D,"The two lines ran alongside each other, so their commits are not in one single order","A merged history is not a queue, so the two lines ran alongside each other, and their commits are not in one single order. c4 and c5 may have been written on the same afternoon by two people.",AUTHORED,
GB_GBR_035,GIT_BRANCHING,GB_C08_DIAGNOSIS,GB_F12_WRONG_BRANCH_SYMPTOMS,GB_FAM12_WRONG_BRANCH_DIAGNOSIS,GB_RG_DIAGNOSIS,D3,ANALYZE,mcq_single,"Yesterday's work does not appear on main. It does appear on feature, where the commits were made. What happened?","The work was committed onto the branch that was current at the time, which was not main",The work was lost when the branch was switched,main was reset to an earlier state,The work was never committed at all,A,"The work was committed onto the branch that was current at the time, which was not main","The commits exist and they exist somewhere specific, so the work was committed onto the branch that was current at the time, which was not main. Merging is what puts it where it was wanted.",AUTHORED,
GB_GBR_036,GIT_BRANCHING,GB_C08_DIAGNOSIS,GB_F12_WRONG_BRANCH_SYMPTOMS,GB_FAM12_WRONG_BRANCH_DIAGNOSIS,GB_RG_DIAGNOSIS,D4,ANALYZE,mcq_single,"A file you wrote is not in the folder, the history of the current branch never mentions it, and a colleague can see it listed on another branch. What is the situation?",The work was deleted and will have to be written again,The shared copy has not been brought down recently enough,"The work exists on that other branch, and this branch has simply never had it",The file was added to the ignore list by mistake,C,"The work exists on that other branch, and this branch has simply never had it","A colleague seeing it on a branch settles that it was recorded, so the work exists on that other branch, and this branch has simply never had it. Nothing has been deleted and nothing needs fetching.",AUTHORED,
GB_GBR_037,GIT_BRANCHING,GB_C08_DIAGNOSIS,GB_F13_MISSING_MERGE_SYMPTOMS,GB_FAM13_UNMERGED_DIAGNOSIS,GB_RG_DIAGNOSIS,D3,ANALYZE,mcq_single,"The export feature is finished and committed on a branch of its own, and it does not appear on main. What was not done?",The export work was never committed,The export branch was never merged into main,main was never sent to the shared copy,The export branch was deleted before it could be used,B,The export branch was never merged into main,"The work is recorded and it is recorded elsewhere, so the export branch was never merged into main. Everything up to the merge was done.",AUTHORED,
GB_GBR_038,GIT_BRANCHING,GB_C08_DIAGNOSIS,GB_F13_MISSING_MERGE_SYMPTOMS,GB_FAM13_UNMERGED_DIAGNOSIS,GB_RG_DIAGNOSIS,D4,ANALYZE,mcq_single,main has been sent to the shared copy and the export feature still does not appear there. The export branch is itself committed and sent. What is missing?,"The export commits, which were never made",A second send of the export branch,A fetch by whoever is looking at the shared copy,The merge; sending a branch does not put its work into another branch,D,The merge; sending a branch does not put its work into another branch,"Both branches reached the shared copy and neither contains the other's work, so what is missing is the merge; sending a branch does not put its work into another branch. Sending and merging solve different problems.",AUTHORED,
GB_GBR_039,GIT_BRANCHING,GB_C08_DIAGNOSIS,GB_F13_MISSING_MERGE_SYMPTOMS,GB_FAM13_UNMERGED_DIAGNOSIS,GB_RG_DIAGNOSIS,D5,ANALYZE,mcq_single,Three branches were finished and only two of the three appear in main. Which check identifies the one that was left out?,"Ask which branches have already been merged into main, rather than which branches have commits",Look at the newest commit message on main,Check that each of the three branches was sent to the shared copy,Compare how many commits each branch contains,A,"Ask which branches have already been merged into main, rather than which branches have commits","Every branch has commits, so the presence of commits separates nothing: ask which branches have already been merged into main, rather than which branches have commits. Sending is irrelevant to whether main contains the work.",AUTHORED,
GB_GBR_040,GIT_BRANCHING,GB_C08_DIAGNOSIS,GB_F13_MISSING_MERGE_SYMPTOMS,GB_FAM13_UNMERGED_DIAGNOSIS,GB_RG_DIAGNOSIS,D5,ANALYZE,mcq_single,"To be safe, somebody merges all three branches into main again. Two of them had already been merged. What happens to those two?",Their work is duplicated in the files,The merge is refused because they were merged once already,"Nothing changes, because a merge that brings nothing new is not an error",Their earlier merges are undone and redone,C,"Nothing changes, because a merge that brings nothing new is not an error","A merge brings across whatever the target does not already have, and here that is nothing, so nothing changes: a merge that brings nothing new is not an error. It is a safe thing to do and a poor way to find out what was missing.",AUTHORED,
GB_GBR_041,GIT_BRANCHING,GB_C08_DIAGNOSIS,GB_F13_MISSING_MERGE_SYMPTOMS,GB_FAM13_UNMERGED_DIAGNOSIS,GB_RG_DIAGNOSIS,D5,ANALYZE,mcq_single,A feature appears on the shared copy's main and not on your main. Both are called main. What is the explanation?,The feature was never merged into main at all,Your copy has not been given the newer commits that the shared copy holds,The feature was merged into the wrong branch,Two unrelated branches happen to share one name,B,Your copy has not been given the newer commits that the shared copy holds,"The merge clearly happened, because the shared copy shows it, so your copy has not been given the newer commits that the shared copy holds. A branch name refers to a local line and a shared line that can be at different points.",AUTHORED,
GB_GBR_042,GIT_BRANCHING,GB_C02_MERGING,GB_F14_MERGE_ORDER_AFFECTS_WORK,GB_FAM14_MERGE_ORDER_TRANSFER,GB_RG_MERGE,D4,EVALUATE,mcq_single,"Branches A and B both change the same line of one file, and both have to reach main. Every order listed below can be carried out. Which settles that line the fewest times?","Merge A into B, then B into main, then A into main as well","Merge B into A and A into B, then merge both into main","Merge A into main, then A into B, then B into main","Merge A into main, then merge B into main",D,"Merge A into main, then merge B into main","The competing line has to be settled wherever the two meet, so merging A into main, then B into main brings them together exactly once. Every other order brings them together in a second place and asks the same question again.",AUTHORED,
GB_GBR_043,GIT_BRANCHING,GB_C02_MERGING,GB_F14_MERGE_ORDER_AFFECTS_WORK,GB_FAM14_MERGE_ORDER_TRANSFER,GB_RG_MERGE,D5,EVALUATE,mcq_single,"A long-running branch can take main's newer work regularly, or wait and take it all at the end. What does waiting cost?","One large settlement at the end, over changes nobody remembers, instead of several small ones",Nothing; the same work is done either way,The branch becomes impossible to merge at all,The commits made on the branch are lost,A,"One large settlement at the end, over changes nobody remembers, instead of several small ones","The total difference is the same and the shape of the work is not, so waiting buys one large settlement at the end, over changes nobody remembers, instead of several small ones. Deciding between two edits is far easier the week they were written.",AUTHORED,
GB_GBR_044,GIT_BRANCHING,GB_C02_MERGING,GB_F14_MERGE_ORDER_AFFECTS_WORK,GB_FAM14_MERGE_ORDER_TRANSFER,GB_RG_MERGE,D5,EVALUATE,mcq_single,"During a series of merges, the very same competing line had to be settled twice. What does that tell you?",The first settlement was decided wrongly,The tool failed to record the first settlement,The merges were ordered so that the unsettled change was carried into two different places,Two people settled it differently at the same moment,C,The merges were ordered so that the unsettled change was carried into two different places,"A settled line stays settled where it was settled, so the merges were ordered so that the unsettled change was carried into two different places. The repetition is a property of the route, not of the decision.",AUTHORED,
GB_GBR_045,GIT_BRANCHING,GB_C02_MERGING,GB_F14_MERGE_ORDER_AFFECTS_WORK,GB_FAM14_MERGE_ORDER_TRANSFER,GB_RG_MERGE,D5,EVALUATE,mcq_single,Why does merging each branch into main one at a time keep the settling in one place?,It is quicker than any other route,"Every competing change meets the others where the work will finally live, and nowhere else",It removes the possibility of a clash,It allows the branches to be deleted sooner,B,"Every competing change meets the others where the work will finally live, and nowhere else","Nothing is combined in an intermediate branch, so every competing change meets the others where the work will finally live, and nowhere else. Clashes still occur; each is simply decided once.",AUTHORED,
GB_GBR_046,GIT_BRANCHING,GB_C02_MERGING,GB_F14_MERGE_ORDER_AFFECTS_WORK,GB_FAM14_MERGE_ORDER_TRANSFER,GB_RG_MERGE,D5,EVALUATE,mcq_single,"Some teams merge main into every feature branch daily, which keeps each settlement small. What does that habit cost?",Nothing; it is free and always worth doing,The branches can no longer be merged back into main,The settlements grow larger rather than smaller,Each branch fills up with merges that have nothing to do with the work it was made for,D,Each branch fills up with merges that have nothing to do with the work it was made for,The benefit is real and so is the price: each branch fills up with merges that have nothing to do with the work it was made for. Reading such a branch later means separating its own commits from everybody else's.,AUTHORED,
GB_GBR_047,GIT_BRANCHING,GB_C09_STRATEGY,GB_F15_BRANCH_GRANULARITY,GB_FAM15_BRANCH_STRATEGY,GB_RG_WORKFLOW,D4,EVALUATE,mcq_single,A single piece of work will take about two weeks and touches four files. Which branching approach fits it?,"One branch for that piece of work, merged when it is finished",One branch for each of the four files,"One branch for the developer, used for this and everything after it",No branch at all; commit the work straight onto main,A,"One branch for that piece of work, merged when it is finished","The unit that gets merged should be the unit that is useful, which here is one branch for that piece of work, merged when it is finished. Four file branches would have to be merged together before any of them meant anything.",AUTHORED,
GB_GBR_048,GIT_BRANCHING,GB_C09_STRATEGY,GB_F15_BRANCH_GRANULARITY,GB_FAM15_BRANCH_STRATEGY,GB_RG_WORKFLOW,D5,EVALUATE,mcq_single,Some teams give each person one branch and keep it forever. That does work. What does it cost?,Nothing; it is simply easier to remember,Each person then needs a shared copy of their own,"Two unrelated pieces of work share one branch, so neither can be merged until both are done",Clashes between people become impossible,C,"Two unrelated pieces of work share one branch, so neither can be merged until both are done","The branch stops matching any unit of work, so two unrelated pieces of work share one branch, and neither can be merged until both are done. A finished feature waits behind an unfinished one for no reason.",AUTHORED,
GB_GBR_049,GIT_BRANCHING,GB_C09_STRATEGY,GB_F15_BRANCH_GRANULARITY,GB_FAM15_BRANCH_STRATEGY,GB_RG_WORKFLOW,D5,EVALUATE,mcq_single,Giving every file its own branch does make competing edits rare. What does it cost?,Nothing; smaller branches are better in every way,A change that spans three files becomes three branches that only work once all three are merged,Files can no longer be renamed or moved,The recorded history becomes shorter than it should be,B,A change that spans three files becomes three branches that only work once all three are merged,Rarity of clashes is bought at the price of coherence: a change that spans three files becomes three branches that only work once all three are merged. Any one of them merged alone leaves main broken.,AUTHORED,
