questionId,skillKey,conceptId,factId,familyId,reassessmentGroup,difficulty,cognitiveLevel,questionType,prompt,optionA,optionB,optionC,optionD,correctOption,correctAnswerText,explanation,provenance,sourceQuestionId
GB_CC_011,C_BASICS,CC_C02_OUTPUT,CC_F03_OUTPUT_NEEDS_A_MATCHING_SPECIFIER,CC_FAM03_OUTPUT_SPECIFIER,CC_RG_OUTPUT,D1,REMEMBER,mcq_single,"A program declares int x = 5 and then calls printf(""%f"", x). What happens?",It compiles and prints something meaningless; the mismatch is not corrected,"It prints 5.000000, converting automatically",It refuses to compile because the types differ,It prints 5 and ignores the specifier,A,It compiles and prints something meaningless; the mismatch is not corrected,"The specifier decides how the bytes are read, and nothing converts the value to match it. That a mismatch produces nonsense rather than an error is what makes it hard for a beginner to explain.",LEGACY_REWRITE,9540b2
GB_CC_012,C_BASICS,CC_C02_OUTPUT,CC_F03_OUTPUT_NEEDS_A_MATCHING_SPECIFIER,CC_FAM03_OUTPUT_SPECIFIER,CC_RG_OUTPUT,D1,REMEMBER,mcq_single,Which of these pairs a value with a specifier that matches it?,an int printed with %f,a char printed with %s,a double printed with %f,a double printed with %d,C,a double printed with %f,"A specifier has to name the type it is given. %s expects text ending in a terminator rather than a single character, and the two remaining pairs each read a value as though it were a different type.",AUTHORED,
GB_CC_013,C_BASICS,CC_C02_OUTPUT,CC_F03_OUTPUT_NEEDS_A_MATCHING_SPECIFIER,CC_FAM03_OUTPUT_SPECIFIER,CC_RG_OUTPUT,D2,REMEMBER,mcq_single,A program prints a double using %d and the output is a large unrelated number. The value stored is correct. What happened?,The value was corrupted when it was assigned,"The specifier read the value as though it were a whole number, so the bytes were interpreted wrongly",The value was rounded to the nearest whole number,printf converted the value and lost precision,B,"The specifier read the value as though it were a whole number, so the bytes were interpreted wrongly","The stored value is fine and the reading of it is not — a specifier is an instruction about interpretation, not a request to convert. Rounding would have produced a plausible number rather than an unrelated one.",AUTHORED,
GB_CC_014,C_BASICS,CC_C03_ASSIGNMENT,CC_F04_UNINITIALISED_IS_UNDEFINED,CC_FAM04_UNINITIALISED_BEHAVIOUR,CC_RG_STATE,D2,UNDERSTAND,mcq_single,A C program declares int total; and prints it without assigning anything. What is printed?,0,Nothing,An error message about an unassigned variable,Whatever happened to be in that memory — an unpredictable value,D,Whatever happened to be in that memory — an unpredictable value,"Declaring reserves space and does not clear it, so the variable holds whatever was there. Assuming zero is the belief that makes accumulator faults invisible.",AUTHORED,
GB_CC_015,C_BASICS,CC_C03_ASSIGNMENT,CC_F04_UNINITIALISED_IS_UNDEFINED,CC_FAM04_UNINITIALISED_BEHAVIOUR,CC_RG_STATE,D3,UNDERSTAND,mcq_single,A program that sums values into an undeclared starting total gives a different answer on different runs. What accounts for that?,"The total began at whatever was in memory, which differs from run to run",The values being summed differ from run to run,The addition is unreliable in C,The compiler optimises the loop differently each time,A,"The total began at whatever was in memory, which differs from run to run","An unassigned variable does not merely hold a wrong value; it holds an unpredictable one, so the same data gives different answers. That variability is the signature of an initialisation fault rather than an arithmetic one.",AUTHORED,
GB_CC_016,C_BASICS,CC_C04_ARITHMETIC,CC_F05_INTEGER_DIVISION_TRUNCATES,CC_FAM05_INTEGER_DIVISION,CC_RG_ARITHMETIC,D2,APPLY,mcq_single,"A C program prints the result of 17 / 5, where both values are whole numbers. What is printed?",3.4,4,3,2,C,3,"Dividing two whole numbers gives a whole number with the remainder discarded, so 3.4 becomes 3. Rounding would give 4, which is why an operand pair whose fraction exceeds a half is what separates the two rules.",LEGACY_REWRITE,8fb0c3
GB_CC_017,C_BASICS,CC_C04_ARITHMETIC,CC_F05_INTEGER_DIVISION_TRUNCATES,CC_FAM05_INTEGER_DIVISION,CC_RG_ARITHMETIC,D3,APPLY,mcq_single,A C program computes 9 / 2 and stores the result in a double. What does the double hold?,"4.5, because the destination is a fractional type","4.0, because the division truncated before the value was stored","4, and the type of the destination is irrelevant","5.0, because the result is rounded on conversion",B,"4.0, because the division truncated before the value was stored","The division happens first, between two whole numbers, and produces 4; storing that in a fractional type gives 4.0. What is lost before the assignment cannot be recovered by the assignment.",AUTHORED,
GB_CC_018,C_BASICS,CC_C04_ARITHMETIC,CC_F06_MIXED_ARITHMETIC_CONVERTS,CC_FAM06_MIXED_ARITHMETIC,CC_RG_ARITHMETIC,D2,APPLY,mcq_single,A C program computes 7 / 2.0. What is the result and its type?,"3, a whole number","4, a whole number","3.5, but stored as a whole number","3.5, a fractional value",D,"3.5, a fractional value","Because one operand is fractional, the other is converted before the division, so nothing is truncated. Writing 2 rather than 2.0 is the whole difference.",AUTHORED,
GB_CC_019,C_BASICS,CC_C04_ARITHMETIC,CC_F06_MIXED_ARITHMETIC_CONVERTS,CC_FAM06_MIXED_ARITHMETIC,CC_RG_ARITHMETIC,D3,APPLY,mcq_single,"A C program computes 1 + 7 / 2, with all values written as whole numbers. What is the result?",4,4.5,5,3.5,A,4,"The division runs first and truncates to 3, and adding 1 gives 4. Working the expression out in fractions throughout and then truncating would give 4 as well by coincidence here — but answering 4.5 shows the truncation was not applied at all.",AUTHORED,
GB_CC_020,C_BASICS,CC_C04_ARITHMETIC,CC_F06_MIXED_ARITHMETIC_CONVERTS,CC_FAM06_MIXED_ARITHMETIC,CC_RG_ARITHMETIC,D4,APPLY,mcq_single,"A C program computes (double)(sum / count), where sum and count are both whole numbers, and the result is always a whole number however the values are chosen. The conversion to double is present and correct. Why does it not help?",The conversion should be applied to the result of the assignment instead,A double cannot represent the fractional part of a division,The division has already truncated by the time the conversion happens,sum and count should be declared as long rather than int,C,The division has already truncated by the time the conversion happens,"The brackets place the conversion after the division, so it converts a value from which the fraction has already gone. Converting one operand before dividing is what changes the arithmetic.",AUTHORED,
GB_CC_021,C_BASICS,CC_C05_INPUT,CC_F07_INPUT_NEEDS_A_DESTINATION,CC_FAM07_INPUT_BEHAVIOUR,CC_RG_IO,D2,ANALYZE,mcq_single,A C read must be told two things about where the value goes. What are they?,"What type to expect, and how many characters to read","What type to expect, and the location to put it in","The location to put it in, and a default value",Only the location; the type is worked out from the input,B,"What type to expect, and the location to put it in","A read has to know how to interpret what arrives and where to place the result, and neither can be inferred. Nothing about the typed characters tells the program what type was intended.",AUTHORED,
GB_CC_022,C_BASICS,CC_C05_INPUT,CC_F07_INPUT_NEEDS_A_DESTINATION,CC_FAM07_INPUT_BEHAVIOUR,CC_RG_IO,D3,ANALYZE,mcq_single,A C read expecting a whole number is given text that is not a number. What happens to the variable?,It is set to zero,The program stops with an error,The text is converted to the number of characters it contains,It is left as it was; the read does not store anything,D,It is left as it was; the read does not store anything,"A failed read reports its failure and leaves the destination untouched, so the variable keeps whatever it had — which may be unpredictable if it was never assigned. Nothing halts, which is why the failure has to be checked for.",AUTHORED,
GB_CC_023,C_BASICS,CC_C05_INPUT,CC_F07_INPUT_NEEDS_A_DESTINATION,CC_FAM07_INPUT_BEHAVIOUR,CC_RG_IO,D4,ANALYZE,mcq_single,"A program reads a number and then behaves as though a completely different value had been typed. The read itself reports success, and the variable was declared but never assigned before the read. What is the likely fault?","The read was given the variable rather than its location, so the value went somewhere else",The variable was declared with the wrong type,The input contained characters that could not be converted,The value was correct and the later arithmetic is wrong,A,"The read was given the variable rather than its location, so the value went somewhere else",A read reporting success while the variable holds something unrelated points at where the value was sent rather than at what was read. The variable never having been assigned is what makes the leftover value look like a plausible reading.,AUTHORED,
GB_CC_024,C_BASICS,CC_C06_ARRAYS,CC_F08_ARRAYS_HAVE_FIXED_SIZE,CC_FAM08_ARRAY_BOUNDS,CC_RG_ARRAYS,D2,APPLY,mcq_single,"A C program declares int a[3] = {10, 20, 30} and prints a[1]. What is printed?",10,30,20,1,C,20,"Positions run from zero, so a[1] is the second item and 20 is printed. Reading a[0] would give the first item, which is what counting from one produces.",LEGACY_KEEP,93660d
GB_CC_025,C_BASICS,CC_C06_ARRAYS,CC_F08_ARRAYS_HAVE_FIXED_SIZE,CC_FAM08_ARRAY_BOUNDS,CC_RG_ARRAYS,D3,APPLY,mcq_single,An array is declared with size 8. Which positions are valid?,1 to 8,0 to 7,0 to 8,1 to 7,B,0 to 7,"A declared size of 8 gives eight positions beginning at zero, so the last is 7. Using the size itself as a position is the single commonest way to run past the end.",AUTHORED,
GB_CC_026,C_BASICS,CC_C06_ARRAYS,CC_F08_ARRAYS_HAVE_FIXED_SIZE,CC_FAM08_ARRAY_BOUNDS,CC_RG_ARRAYS,D4,APPLY,mcq_single,A loop over an array declared with size 5 runs from 0 to 5 inclusive and the program produces a wrong total. It compiles without complaint and runs to completion. What is wrong?,The array should have been declared with size 6,The loop should start at 1 rather than 0,The total was not initialised before the loop,"The loop reads one position past the end, adding whatever happens to be there",D,"The loop reads one position past the end, adding whatever happens to be there","Compiling and completing rules out anything the compiler would catch, and the extra pass reads memory beyond the array. Enlarging the array would remove the symptom while leaving the loop wrong for every other array.",AUTHORED,
GB_CC_027,C_BASICS,CC_C06_ARRAYS,CC_F09_OUT_OF_BOUNDS_IS_NOT_REPORTED,CC_FAM09_OUT_OF_BOUNDS_BEHAVIOUR,CC_RG_ARRAYS,D2,ANALYZE,mcq_single,A C program reads a position beyond the end of an array. What does it do?,It reads whatever is in that memory and carries on,It stops with an out-of-range error,It returns zero for any position beyond the end,It refuses to compile,A,It reads whatever is in that memory and carries on,"Nothing checks the position, so the read succeeds and produces meaningless data. The absence of a check is exactly what distinguishes C from languages that report this.",AUTHORED,
GB_CC_028,C_BASICS,CC_C06_ARRAYS,CC_F09_OUT_OF_BOUNDS_IS_NOT_REPORTED,CC_FAM09_OUT_OF_BOUNDS_BEHAVIOUR,CC_RG_ARRAYS,D3,ANALYZE,mcq_single,A program with an out-of-range array read appears to work correctly for weeks and then produces nonsense. What explains both?,The array grew over time and eventually ran out of space,The fault appears only when the program runs for a long time,"The memory beyond the array happened to hold harmless values, until something else was placed there",The compiler removed the check and later restored it,C,"The memory beyond the array happened to hold harmless values, until something else was placed there","An unchecked read produces whatever is in that memory, and that depends on what else the program is doing. Appearing to work is not evidence the access is valid, which is what makes this class of fault so long-lived.",AUTHORED,
GB_CC_029,C_BASICS,CC_C06_ARRAYS,CC_F09_OUT_OF_BOUNDS_IS_NOT_REPORTED,CC_FAM09_OUT_OF_BOUNDS_BEHAVIOUR,CC_RG_ARRAYS,D4,ANALYZE,mcq_single,"A program writes one position beyond an array and a different, unrelated variable changes value. The write reports nothing and the program continues. What happened?",The two variables were declared with the same name,"The write went into memory belonging to something else, which is not detected",The compiler placed the two variables in the same location deliberately,The array automatically grew into the neighbouring variable,B,"The write went into memory belonging to something else, which is not detected","Writing past the end puts data wherever that position lands, and neighbouring variables are often exactly what is there. Nothing reports it, which is why the symptom appears somewhere entirely unrelated to the fault.",AUTHORED,
GB_CC_030,C_BASICS,CC_C07_STRINGS,CC_F10_STRINGS_ARE_CHARACTER_ARRAYS_WITH_A_TERMINATOR,CC_FAM10_STRING_STORAGE,CC_RG_STRINGS,D2,APPLY,mcq_single,"How many positions are needed to store the text ""cat"" in C?",3,5,It depends on the machine,4,D,4,"Three characters need three positions, and the terminator that marks the end needs one more. Forgetting it is what produces text that runs on past its end.",AUTHORED,
GB_CC_031,C_BASICS,CC_C07_STRINGS,CC_F10_STRINGS_ARE_CHARACTER_ARRAYS_WITH_A_TERMINATOR,CC_FAM10_STRING_STORAGE,CC_RG_STRINGS,D3,APPLY,mcq_single,"An array is declared with size 5 and the text ""hello"" is copied into it. What is the problem?","There is no room for the terminator, so the text has no end marker",There is no problem; five characters fit in five positions,The text is one character too long and will be truncated,The array will grow by one position automatically,A,"There is no room for the terminator, so the text has no end marker","The five letters fill every position and leave nowhere for the terminator. Nothing truncates and nothing grows — the terminator is simply written past the end, or omitted, and the text has no recognised end.",AUTHORED,
GB_CC_032,C_BASICS,CC_C07_STRINGS,CC_F10_STRINGS_ARE_CHARACTER_ARRAYS_WITH_A_TERMINATOR,CC_FAM10_STRING_STORAGE,CC_RG_STRINGS,D4,APPLY,mcq_single,A program prints a piece of text and produces the expected characters followed by a run of meaningless ones. The characters themselves were copied correctly. What is wrong?,"The array is too large, so the extra positions are printed",The wrong specifier was used to print it,"The terminator is missing, so printing continues past the end of the text",The characters were copied one position too far along,C,"The terminator is missing, so printing continues past the end of the text","Correct characters followed by rubbish is the signature of a missing end marker: printing stops at a terminator and there is none. An oversized array is harmless, because the terminator would still stop the printing.",AUTHORED,
GB_CC_033,C_BASICS,CC_C08_TRACING,CC_F11_DECLARED_TYPES_AFFECT_THE_TRACE,CC_FAM11_TYPED_TRACE,CC_RG_TRACING,D3,APPLY,mcq_single,"A C program runs: int x = 10; double y = x / 4; printf(""%f"", y); What is printed?",2.500000,2.000000,2,3.000000,B,2.000000,"Both operands of the division are whole numbers, so the fraction is discarded before y is assigned and 2.000000 is printed. Declaring y as a fractional type changes how the value is stored and shown, not how it was computed.",LEGACY_REWRITE,92c7d6
GB_CC_034,C_BASICS,CC_C08_TRACING,CC_F11_DECLARED_TYPES_AFFECT_THE_TRACE,CC_FAM11_TYPED_TRACE,CC_RG_TRACING,D4,APPLY,mcq_single,"Two fragments differ only in one declaration: one has int a = 7, double b = 2; the other has double a = 7, int b = 2. Both compute a / b. Both compile and both produce the same answer. Why?","Because 7 divides by 2 exactly, so the types make no difference",Because the compiler chooses the fractional type in both cases regardless,Because the result is stored in the same type in both fragments,"Either declaration makes one operand fractional, so the other is converted before the division",D,"Either declaration makes one operand fractional, so the other is converted before the division","Conversion happens when the two operands differ, and which of the two is fractional does not matter. Had both been whole numbers the answer would differ, which is what makes the declaration the thing being measured.",AUTHORED,
GB_CC_035,C_BASICS,CC_C09_DIAGNOSIS,CC_F12_FAULTS_MAY_BE_SILENT,CC_FAM12_SILENT_FAULT_DIAGNOSIS,CC_RG_DIAGNOSIS,D3,ANALYZE,mcq_single,"A C program compiles without warnings, runs to completion, and prints a wrong total. What does the absence of any error message tell you?",Nothing about correctness; a C program can be entirely legal and produce the wrong answer,That the fault must be in the input rather than the program,"That the fault must be a truncation, since nothing else is silent",That the compiler failed to check the program properly,A,Nothing about correctness; a C program can be entirely legal and produce the wrong answer,"Compiling checks that the program is well formed and says nothing about what it computes. Truncation is one silent cause among several, so the absence of a message narrows nothing.",AUTHORED,
GB_CC_036,C_BASICS,CC_C09_DIAGNOSIS,CC_F12_FAULTS_MAY_BE_SILENT,CC_FAM12_SILENT_FAULT_DIAGNOSIS,CC_RG_DIAGNOSIS,D4,ANALYZE,mcq_single,A program sums an array and prints a total far larger than any plausible sum. The array values and the loop bounds are both correct. Which silent fault fits?,A truncation lost part of each value,The array was declared too small,"The running total was never assigned a starting value, so the sum began from rubbish",The output specifier did not match the type,C,"The running total was never assigned a starting value, so the sum began from rubbish","A total far too large points at a starting value that was never set, since truncation can only lose value and correct bounds rule out reading extra items. Distinguishing the two silent causes is what the symptom is for.",AUTHORED,
GB_CC_037,C_BASICS,CC_C04_ARITHMETIC,CC_F13_TRUNCATION_PROPAGATES,CC_FAM13_TRUNCATION_DIAGNOSIS,CC_RG_DIAGNOSIS,D3,ANALYZE,mcq_single,A C program averages whole-number marks and always reports a whole number. Where is the precision lost?,"In the printing, because the specifier is for whole numbers","In the division, because both the total and the count are whole numbers","In the addition, because whole numbers cannot hold fractions","In the declaration of the marks, which should be fractional",B,"In the division, because both the total and the count are whole numbers","Addition of whole numbers loses nothing, and printing cannot restore what is gone. The division is where a fraction would first arise and is where it is discarded.",AUTHORED,
GB_CC_038,C_BASICS,CC_C04_ARITHMETIC,CC_F13_TRUNCATION_PROPAGATES,CC_FAM13_TRUNCATION_DIAGNOSIS,CC_RG_DIAGNOSIS,D4,ANALYZE,mcq_single,A programmer changes the average variable from int to double and the answer is still a whole number. The change was made correctly and the program recompiled. Why did it not work?,double cannot hold the fractional part of an average,The variable needs to be declared before the marks are read,The output specifier still prints whole numbers,"The division still has two whole-number operands, so the fraction is gone before the assignment",D,"The division still has two whole-number operands, so the fraction is gone before the assignment","Changing where a value is stored does nothing about how it was computed. The fraction has to survive the division to be worth storing, which means converting an operand rather than the result.",AUTHORED,
GB_CC_039,C_BASICS,CC_C04_ARITHMETIC,CC_F13_TRUNCATION_PROPAGATES,CC_FAM13_TRUNCATION_DIAGNOSIS,CC_RG_DIAGNOSIS,D5,ANALYZE,mcq_single,"Three fixes are proposed for a whole-number average: store the result in a double, print it with a fractional specifier, or convert one operand before dividing. Which works, and why do the others not?",Converting an operand before dividing; the other two act after the fraction has already been discarded,Storing in a double; the destination type governs the arithmetic,Printing with a fractional specifier; the value was always fractional,"All three work, since each involves a fractional type",A,Converting an operand before dividing; the other two act after the fraction has already been discarded,"The order of events settles it: the division happens first, and only something that changes what the division sees can preserve the fraction. Both other fixes involve a fractional type and arrive too late to matter.",AUTHORED,
GB_CC_040,C_BASICS,CC_C04_ARITHMETIC,CC_F13_TRUNCATION_PROPAGATES,CC_FAM13_TRUNCATION_DIAGNOSIS,CC_RG_DIAGNOSIS,D5,ANALYZE,mcq_single,"A calculation divides by 100 early and multiplies by 100 later, using whole numbers throughout. The final answer is wrong even though the two operations should cancel. Why?",The multiplication overflowed the type,Dividing and multiplying by the same value never cancel in C,"The division discarded the fraction, and multiplying afterwards cannot restore what is no longer there",The operations were applied in the wrong order,C,"The division discarded the fraction, and multiplying afterwards cannot restore what is no longer there","The two operations do cancel in arithmetic and not in whole-number arithmetic, because the first loses information. Reordering them — multiplying first — would keep the value intact, which is why the order is worth noticing.",AUTHORED,
GB_CC_041,C_BASICS,CC_C04_ARITHMETIC,CC_F13_TRUNCATION_PROPAGATES,CC_FAM13_TRUNCATION_DIAGNOSIS,CC_RG_DIAGNOSIS,D5,ANALYZE,mcq_single,Whole-number arithmetic is faster and truncates; fractional arithmetic keeps the fraction and costs more. When is the whole-number choice wrong?,Never; whole numbers are always preferable when the inputs are whole,"Whenever the discarded fraction affects the answer that is actually needed — a count of items is fine, an average is not",Always; fractional types should be used throughout,"Whenever the values are large, since large values lose more",B,"Whenever the discarded fraction affects the answer that is actually needed — a count of items is fine, an average is not","The choice depends on what the result means rather than on what the inputs are. Counting produces a whole number by nature; averaging produces one only by accident, and the size of the values has nothing to do with it.",AUTHORED,
GB_CC_042,C_BASICS,CC_C10_EDGE_CASES,CC_F14_EDGE_VALUES_EXPOSE_TYPE_LIMITS,CC_FAM14_TYPE_LIMIT_BEHAVIOUR,CC_RG_ROBUSTNESS,D4,ANALYZE,mcq_single,"A C program computes -7 / 2 with whole numbers and prints -3. A programmer expected -4. The same program prints 3 for 7 / 2, which they expected. What rule is in force?",Whole-number division rounds to the nearest value,Whole-number division moves down to the next lower whole number,Negative division is undefined and the result cannot be relied on,"Whole-number division discards the fraction, moving toward zero in both directions",D,"Whole-number division discards the fraction, moving toward zero in both directions","Discarding the fraction from -3.5 gives -3, and from 3.5 gives 3 — both toward zero. Moving down would give -4, which is what some other languages do, and is exactly why the positive case alone cannot reveal the rule.",AUTHORED,
GB_CC_043,C_BASICS,CC_C10_EDGE_CASES,CC_F14_EDGE_VALUES_EXPOSE_TYPE_LIMITS,CC_FAM14_TYPE_LIMIT_BEHAVIOUR,CC_RG_ROBUSTNESS,D5,ANALYZE,mcq_single,A whole-number counter increases past the largest value its type can hold. What happens next?,"It wraps around to a large negative value, silently",It stops increasing and stays at the maximum,The program stops with an overflow error,The type widens automatically to hold the value,A,"It wraps around to a large negative value, silently","A fixed-size type has no room beyond its maximum, and the next increase produces a value at the other end of the range. Nothing reports it, so a counter can become negative while the program carries on as though nothing happened.",AUTHORED,
GB_CC_044,C_BASICS,CC_C10_EDGE_CASES,CC_F14_EDGE_VALUES_EXPOSE_TYPE_LIMITS,CC_FAM14_TYPE_LIMIT_BEHAVIOUR,CC_RG_ROBUSTNESS,D5,ANALYZE,mcq_single,"A C program divides by a value read from input. What should be checked before the division, and what happens if it is not?",That the value is positive; a negative divisor gives an unpredictable result,Nothing; C returns zero when dividing by zero,That the value is not zero; dividing by zero is not caught by the compiler and stops the program at run time,That the value fits the type; the compiler checks the rest,C,That the value is not zero; dividing by zero is not caught by the compiler and stops the program at run time,"A zero divisor is the one case the arithmetic cannot produce an answer for, and nothing before the program runs can know the input. Negative divisors are perfectly well defined, and no value is quietly returned.",AUTHORED,
GB_CC_045,C_BASICS,CC_C10_EDGE_CASES,CC_F14_EDGE_VALUES_EXPOSE_TYPE_LIMITS,CC_FAM14_TYPE_LIMIT_BEHAVIOUR,CC_RG_ROBUSTNESS,D5,ANALYZE,mcq_single,"Two C faults behave differently: dividing by zero stops the program, while writing past an array does not. Which is more dangerous in a program that runs unattended, and why?","The division, because a stopped program produces nothing at all","The array write, because the program carries on producing results that are quietly wrong","They are equally dangerous, since both are faults","The array write, because it is harder to find in the code",B,"The array write, because the program carries on producing results that are quietly wrong","A program that stops announces its own failure and whoever reads the log finds out. A silent wrong write leaves plausible output that is acted on, which is the more costly outcome even though it looks like the milder one.",AUTHORED,
GB_CC_046,C_BASICS,CC_C10_EDGE_CASES,CC_F14_EDGE_VALUES_EXPOSE_TYPE_LIMITS,CC_FAM14_TYPE_LIMIT_BEHAVIOUR,CC_RG_ROBUSTNESS,D5,ANALYZE,mcq_single,"A program works correctly for every input it has been tested with, all of them small positive whole numbers. Which untested inputs are most likely to expose a type limit?",Values in the middle of the tested range,"Repeated values, since repetition accumulates error","Values with many digits, since long numbers are harder to store","Zero, negative values, and values near the largest the type can hold",D,"Zero, negative values, and values near the largest the type can hold",Type limits show at the boundaries of what a type can represent and at the values arithmetic treats specially. Repetition and digit count are not what a fixed-size whole-number type is sensitive to.,AUTHORED,
GB_CC_047,C_BASICS,CC_C11_COMPARISON,CC_F15_C_AND_PYTHON_DIFFER_PREDICTABLY,CC_FAM15_CROSS_LANGUAGE_TRANSFER,CC_RG_TRANSFER,D4,EVALUATE,mcq_single,The same averaging algorithm is written in C and in Python. Both are correct transcriptions of each other. On whole-number input they disagree. Why?,C truncates the division of two whole numbers; Python's single slash produces a fractional result,"C is faster, so it rounds differently under time pressure",Python stores whole numbers with more precision,"The transcription must be wrong, since correct transcriptions agree",A,C truncates the division of two whole numbers; Python's single slash produces a fractional result,"The difference is in what the division operator means for two whole numbers, which is a property of the language rather than of the algorithm. A faithful transcription can still behave differently when the two languages define an operator differently.",AUTHORED,
